place_id,restaurant_name,latitude,longitude,search_area,Anchor_Destinations,Daytime_Population,Commercial_Vitality
ChIJ7VX-NgAb6zkR734ecPGQaT4,Donxyang Dhim Restaurant Boudha,27.719579600000003,85.3674143,Boudha stupa,0.0605,0.3169,0.2605
ChIJZ21hBgAb6zkR10_lpun2PTA,Harima Japanese Restaurant Nepal,27.720215,85.36010019999999,Boudha stupa,0.0783,0.2863,0.298
ChIJU7up1Kcb6zkRA60dFY4-4xw,I Restaurant,27.7223924,85.3666375,Boudha stupa,0.0647,0.3165,0.2669
ChIJuS7EylQb6zkR8Mm9DwVAyg8,Orchid restaurant,27.7226272,85.3627164,Boudha stupa,0.0861,0.3229,0.2188
ChIJ07oO1Nsb6zkRKNGC9ltq6NU,Khorlo Restaurant & Cafe,27.7218341,85.3641557,Boudha stupa,0.0975,0.3239,0.2967
ChIJyXB5J9ob6zkR9M7C_2lyZgE,Kimchee Korean Restaurant/Karaoke,27.7202065,85.3603686,Boudha stupa,0.0783,0.2934,0.2916
ChIJgUQGcngb6zkRzwK02x9juS8,Eutteum Korean Restaurant,27.7240392,85.3667104,Boudha stupa,0.0626,0.2541,0.3152
ChIJt7fzWwAb6zkR10xTo58GpFI,Lumanti Pasa Newari Restaurant,27.7203814,85.3649836,Boudha stupa,0.0737,0.3172,0.3191
ChIJjbDMbAAb6zkR-38aQv4EZdQ,"Aama Thakali Restro & Bar | Restaurant in Boudha, Kathmandu",27.7181006,85.3600326,Boudha stupa,0.1085,0.3156,0.2898
ChIJq_e5Af4b6zkR61xd-lCqcuM,New Sherpa restaurant,27.7270346,85.36516429999999,Boudha stupa,0.072,0.1914,0.1783
ChIJzfAcd9sb6zkRrh8bk4tsWMc,Kunga Hotel Restaurant,27.723321,85.36290609999999,Boudha stupa,0.0762,0.311,0.2072
ChIJlTSEVgob6zkRs1ZG4SVDZxo,Aavash heartconnect restaurant,27.7205467,85.3611784,Boudha stupa,0.0816,0.3159,0.2797
ChIJX7tZwEsb6zkRT6TTcRBYjwg,Secret Garden Restaurant & Cafe,27.7205507,85.360956,Boudha stupa,0.075,0.3092,0.2777
ChIJO2ZzSzsb6zkRWEb68wI7WbA,Sang's Restaurant & Lounge Bar,27.7279083,85.3701766,Boudha stupa,0.0584,0.1095,0.1186
ChIJj9ixS8Ub6zkR89nJ2hB3Yho,Dream Garden Restaurant & Bar,27.720178,85.36487970000002,Boudha stupa,0.0737,0.3243,0.3223
ChIJp8QOK04b6zkR6ls3QR4gOZ4,Aku Pema Restaurant,27.721808,85.3604402,Boudha stupa,0.088,0.3236,0.2669
ChIJ21N_Eesb6zkR50gP2y-xdUY,Ananda Tree House,27.7262434,85.3648716,Boudha stupa,0.0785,0.1836,0.1944
ChIJ98OgzWkb6zkRguaSY0zXIP4,Exile bird Cafe & Restro,27.723566100000003,85.3642278,Boudha stupa,0.0867,0.3011,0.2925
ChIJD5_OIgAb6zkRstTtrLg7uoM,Cafe Genesis,27.7271328,85.36471499999999,Boudha stupa,0.0728,0.1955,0.1783
ChIJganrDO0b6zkRLw8O7UHJ0GQ,Ugyen Cafe,27.7238993,85.3602615,Boudha stupa,0.0826,0.3249,0.2706
ChIJld-eX9ob6zkRXgOqiYOmvPM,G Cafe Boudha,27.7201102,85.3626826,Boudha stupa,0.0869,0.3396,0.2433
ChIJY93PLwAb6zkR5NCpCNROm7Q,Lo cafe (mustang),27.7255752,85.3654866,Boudha stupa,0.0827,0.1741,0.2072
ChIJrZmCfgAb6zkRfFUadUVHMv0,Cafe De Mandala,27.7214239,85.36300159999999,Boudha stupa,0.0819,0.3171,0.2561
ChIJbb6cRTkb6zkRlisimtXVaXs,Murakami Cafe,27.7248916,85.3626694,Boudha stupa,0.0924,0.2228,0.1822
ChIJDRFCY80b6zkRcbfslOJWzCA,Nimitta Cafe for Buddhist Practice,27.721964,85.3618145,Boudha stupa,0.0819,0.3109,0.2765
ChIJB9pVnL8b6zkR7PZ3LROLdAQ,Gravity Cafe,27.7225712,85.36221809999999,Boudha stupa,0.0885,0.3315,0.268
ChIJNzgtbW8b6zkRdHO70LmO5qo,888 Cafe,27.7232434,85.36010189999999,Boudha stupa,0.0802,0.3301,0.2502
ChIJCfbEr-wb6zkRv5zmFfwdBTg,Utpala Cafe,27.7247912,85.3621381,Boudha stupa,0.0924,0.2462,0.1843
ChIJu-eRaeUb6zkRKaATYcsDwjI,Caravan Cafe & Rooftop,27.7219665,85.3618206,Boudha stupa,0.0819,0.3109,0.2765
ChIJ75ywRwAb6zkRaVq6hMXTkgA,"FiLLi Cafe | Boudha, Kathmandu",27.7213762,85.3613058,Boudha stupa,0.0786,0.2914,0.2701
ChIJUTbE7iwZ6zkRThVAYPu1DNg,Cafe Chitra,27.7185593,85.3602202,Boudha stupa,0.0986,0.3205,0.3312
ChIJQch0MxcZ6zkRvEKxfXwk4dY,Bodhiz Cafe,27.7212799,85.3630993,Boudha stupa,0.0819,0.3263,0.2497
ChIJ84IvoGkb6zkRtO8BPDXfUQE,Arabica Coffee Boudha Stupa,27.7208914,85.3620682,Boudha stupa,0.0816,0.3158,0.2733
ChIJY8fs0KUZ6zkRusNgnw108yo,PeeDee Beans Coffee,27.7210562,85.3624482,Boudha stupa,0.0876,0.3309,0.2786
ChIJndYBsdsb6zkRoHhEHGBpHos,Flavor’s Cafe’,27.7221872,85.3618098,Boudha stupa,0.0852,0.32,0.2818
ChIJrzqtKE4Z6zkRW3EW4Sd2kwo,kar.maCOFFEE @ HUB,27.724280900000004,85.3620935,Boudha stupa,0.0924,0.2729,0.2053
ChIJJxan3Nwb6zkREG47SyQLMG0,Ramsterdam Cafe,27.7260828,85.3634611,Boudha stupa,0.0728,0.1871,0.2072
ChIJVeDdEWQZ6zkROXe-Nnw6HGg,Teen tongue cafe,27.718279100000004,85.34998039999999,Boudha stupa,0.1476,0.4069,0.2698
ChIJ4cPAcwAb6zkRq4AJwnjezoI,Logout Cafe,27.7142413,85.3596493,Boudha stupa,0.076,0.1403,0.1868
ChIJIfXewpcb6zkRQn_PluMR8E8,MALAYA CAFE,27.7262929,85.3635043,Boudha stupa,0.0704,0.1909,0.1944
ChIJAdyDPB0b6zkRp1f3njmfyS4,Organic smoothie Bowl and Cafe - Boudha,27.7199454,85.3612057,Boudha stupa,0.0849,0.3066,0.2957
ChIJW970JSEZ6zkRkLbzew4KBHw,HUB,27.7241583,85.3621509,Boudha stupa,0.0924,0.2709,0.2159
ChIJBWIKJK0b6zkRec470q1FeXg,DEWA Cafe & Bar,27.7222829,85.3583199,Boudha stupa,0.0961,0.3133,0.2344
ChIJC4n7zqob6zkRnAjSOR7atME,D SALDON CAFE,27.7270586,85.36865159999999,Boudha stupa,0.0584,0.1386,0.1399
ChIJtbrIxkUb6zkRNt5CkcTKPL4,Luna Café,27.7277164,85.36884549999999,Boudha stupa,0.0576,0.1287,0.1399
ChIJxenbQ4Ub6zkRA8-0V8UnDE8,Yak Cafe,27.7277301,85.3687918,Boudha stupa,0.0576,0.1252,0.1463
ChIJx5nTdtsb6zkR_ZLf12C6X5U,Shambhala Café,27.7234213,85.3630021,Boudha stupa,0.081,0.3059,0.2072
ChIJW7UMeQAb6zkRTwyRaYm56Zk,Khambu Cafe,27.7261548,85.36762329999999,Boudha stupa,0.0626,0.1682,0.1719
ChIJS6YkXyYb6zkR1CfZHiomChY,Pahuna,27.721975,85.3618508,Boudha stupa,0.0819,0.3137,0.2765
ChIJOTKqntAb6zkRAtgWkLmjyf0,Café Koi,27.7256752,85.3659874,Boudha stupa,0.0794,0.1757,0.188
ChIJLfPbINob6zkR83zMp0YL5m4,TAJ CAFE ताज क्याफे Boudha,27.7218529,85.3614972,Boudha stupa,0.0819,0.2959,0.2818
ChIJfSPVlLEb6zkRfeVCGLO6fXc,Mahayana Café,27.7265161,85.36831289999999,Boudha stupa,0.0617,0.1485,0.1399
ChIJ32KqsZkb6zkRC5x5Is5dI1g,Sundari cafe & restaurant,27.719754,85.3611662,Boudha stupa,0.0849,0.3069,0.299
ChIJgSIX74Ub6zkRekJE0eip_mM,The Trails Café,27.7221402,85.3628562,Boudha stupa,0.0795,0.3045,0.2284
ChIJ6ZSYsvYb6zkRmvPRqYMiY0g,The Farmhouse Cafe & Bar,27.7189997,85.36077689999999,Boudha stupa,0.0962,0.3391,0.3354
ChIJn_ccVgAb6zkRAj-EnbiP9pc,Namdak Dechenling Cafe,27.7234548,85.3609808,Boudha stupa,0.0802,0.3327,0.2756
ChIJAze1Hi4b6zkRmMeH3xqc5Qg,Tiny Cafe,27.7230515,85.3606427,Boudha stupa,0.081,0.3227,0.2756
ChIJTRfGjSUZ6zkR5sHCR4uHhRs,Cafe #Tag,27.7167155,85.34426859999999,Boudha stupa,0.0114,0.0729,0.0526
ChIJITORxhob6zkRhuMdCzHfxIM,GANGJONG CAFE BOUDHA,27.7215957,85.36102129999999,Boudha stupa,0.0753,0.3016,0.2754
ChIJNYo3qfgb6zkRTzAkJscOOuk,Himalaya Cafe,27.7289081,85.3682695,Boudha stupa,0.0605,0.1521,0.1559
ChIJYbloqdsb6zkRJU7NgEStVt4,Coffee Shop,27.721879,85.362488,Boudha stupa,0.0762,0.3208,0.2882
ChIJAQ6BzbQb6zkRJdeIOcEdZMk,Makundo Cafe - Pub,27.7178771,85.3619989,Boudha stupa,0.0917,0.3149,0.2745
ChIJ8c2Xydsb6zkR4wgsNNzB9y0,White Horse Cafe,27.7218731,85.36130720000001,Boudha stupa,0.081,0.2983,0.2818
ChIJV7c4HpgZ6zkRcyOPAONXtXk,Bade’s Cafe & Restro. (बाडेस् क्याफे एण्ड रेष्ट्रो),27.7246408,85.34955819999999,Boudha stupa,0.0473,0.2234,0.2044
ChIJz1nxUNob6zkRn3r1Q5XjxgQ,Hello Restaurant & Cafe,27.7208477,85.3620622,Boudha stupa,0.0816,0.3158,0.2733
ChIJL_Fmivsb6zkRqx2nuKbxF7M,District 76 Lounge & Bar,27.7189646,85.35693289999999,Boudha stupa,0.0797,0.2894,0.2788
ChIJ7y0pix4b6zkRJxsonS8azmI,Shishaz House And Bar,27.7210469,85.3678337,Boudha stupa,0.0605,0.3154,0.2381
ChIJ_9BjcgAb6zkRK667Z9HwxNc,Vesper and Vine restaurant and bar,27.7259901,85.36742509999999,Boudha stupa,0.0626,0.1749,0.1687
ChIJHwwBmmcb6zkREBeGRcvEO-I,Phantom lounge and bar,27.7210425,85.3678525,Boudha stupa,0.0572,0.3154,0.2381
ChIJIfSupYgb6zkRC4ErIJqYnrg,Epiphany Art Cafe and Live House,27.7208424,85.3655423,Boudha stupa,0.0672,0.3031,0.2745
ChIJnb1bXAAb6zkR5NDv0_d6fxY,La Céline Restaurant & Bar,27.72798,85.37060269999999,Boudha stupa,0.0486,0.1056,0.1186
ChIJwVkD3zYb6zkRP6K4Yx1aFr8,Basket Lounge and Bar,27.7210081,85.3677115,Boudha stupa,0.0605,0.3201,0.2509
ChIJc6axDcsZ6zkRtmAUmD8RxUI,"Whiskey and Wine, Boudha mahankal road",27.719707,85.3506977,Boudha stupa,0.1509,0.4347,0.3593
ChIJKXjjX2cZ6zkR4bYPtFYCr0Y,The Grounds Bar & Lounge,27.7463406,85.33962559999999,Boudha stupa,0.0,0.0,0.0
ChIJ1T8Dy2Yb6zkRWZC6TLB9ecE,Connections Bar And Grill,27.7212981,85.3575479,Boudha stupa,0.0846,0.2824,0.2289
ChIJz3bGVwcZ6zkRHT2IEYXexdU,Aqua by Karma - Cocktail Bar,27.7200419,85.3278957,Boudha stupa,0.164,0.3503,0.255
ChIJVQJZyowb6zkRvM-93cur0b8,Ama Bakery,27.7223432,85.3619507,Boudha stupa,0.0876,0.3184,0.2701
ChIJX9WfSQAb6zkRLE5O5eg-zI8,Sweet Layers Bakery,27.7282763,85.35905760000001,Boudha stupa,0.0792,0.2346,0.2186
ChIJAfELX58b6zkRyPNAfNT1mvg,Utpala Bakehouse,27.7246711,85.3622953,Boudha stupa,0.0891,0.2589,0.1843
ChIJE9RtaAAb6zkR6tNZ-fqcopg,Lakuri bakery,27.7239849,85.35620569999999,Boudha stupa,0.0624,0.2649,0.2438
ChIJFyM_XIgb6zkRbT49aU3N1mc,Baker Mom's Bakery And Confectionery,27.7273042,85.3694158,Boudha stupa,0.0567,0.1203,0.1239
ChIJkymxCwEb6zkRtqygevtg9N0,The high Himalayan bakery Ramhiti Boudha,27.727908,85.363843,Boudha stupa,0.089,0.2025,0.2317
ChIJpfOIHwAb6zkRBqouZsvLCoY,House of croissant,27.7261536,85.3676188,Boudha stupa,0.0626,0.1682,0.1719
ChIJtZpPbNMb6zkRHbXfvaFodtA,Traditional Taj Bakery,27.7209033,85.36556639999999,Boudha stupa,0.0672,0.3031,0.2713
ChIJv37RfQAb6zkR_Gp2llrPivk,Lemon tree bakery and cafe (boudha branch),27.7223235,85.36391669999999,Boudha stupa,0.0909,0.3262,0.287
ChIJ9XvYdWYZ6zkR9RjkQM8NTXY,Mamas Bakery Pvt. Ltd.,27.730473,85.3638302,Boudha stupa,0.0695,0.1564,0.1696
ChIJS8CA-3sb6zkR5WnLOi3Ng1U,Saino Bakery,27.7128251,85.3611198,Boudha stupa,0.0631,0.1029,0.141
ChIJfRTkqj8b6zkR6wCcY-LgNBg,B Live Bakery,27.715451,85.35290200000001,Boudha stupa,0.1986,0.3376,0.3303
ChIJqQSYbigb6zkRb_o9-enSe-M,City cake palace,27.7219375,85.3750625,Boudha stupa,0.0663,0.1839,0.152
ChIJrUvqFT4b6zkRKQO-O5fyuE0,Golden Rise Bakery,27.7261618,85.3633574,Boudha stupa,0.0753,0.1823,0.204
ChIJRVOJ1SUZ6zkRMhLS6JQYhG8,Mitho bakery,27.7185708,85.3492184,Boudha stupa,0.1443,0.3962,0.2955
ChIJyztbawAb6zkRfVo3NvNeHvo,Choco dream bakery,27.7273984,85.3570804,Boudha stupa,0.0587,0.2407,0.1799
ChIJw6sWhGcZ6zkRi1GTzCHNaPk,Signature Bakery,27.7282947,85.34744289999999,Boudha stupa,0.018,0.0655,0.0481
ChIJ_UOoNwAb6zkRjAG_cT4faJQ,Pemaz Bakery,27.7152494,85.36126580000001,Boudha stupa,0.0754,0.1484,0.1891
ChIJRxiK1mUb6zkRcavG4tfb_Fw,Taja Bakery Udhyog,27.7279049,85.3568584,Boudha stupa,0.0725,0.2522,0.1927
ChIJOVHIUAAb6zkRBltEu8K1NFE,Sunny Bakery,27.7217423,85.3681934,Boudha stupa,0.074,0.2824,0.222
ChIJnUUHz9sb6zkRrHh-W_HbtGc,Maya Bakery Garden Restaurant,27.7223605,85.3607296,Boudha stupa,0.0876,0.32,0.2637
ChIJk7luiU8b6zkRiAw_4E4Beus,Sky Bakery,27.7268221,85.3578764,Boudha stupa,0.0627,0.2586,0.1534
ChIJX_eRDgAb6zkRQb8yJjnOD0E,Shanti bakery shop and cafe,27.7122071,85.36895469999999,Boudha stupa,0.0407,0.1421,0.1527
ChIJPfjspr4Z6zkRhFx4YHyXOIQ,Mahankal Bakery,27.7226981,85.3547359,Boudha stupa,0.0641,0.298,0.2635
ChIJe39FRwAb6zkRgrgEDewkSf0,Sweetest Bakery Tusal,27.717693,85.3557331,Boudha stupa,0.0908,0.2612,0.3225
ChIJzYJ-qr8b6zkRS4KV5Xa9CQU,Fresh Heart Bakery,27.7216688,85.3715922,Boudha stupa,0.0803,0.2573,0.2479
ChIJwwh5WwAZ6zkRJH0P8e2IElk,360 Bakery Cafe,27.7164082,85.3464726,Boudha stupa,0.0966,0.2035,0.1268
ChIJxZzsId0b6zkRDXFwZhT6cws,The Safi’s Bakery,27.7276562,85.3640891,Boudha stupa,0.0866,0.1977,0.1964
ChIJy5HZH6wb6zkRNrjXbS4UeCA,Nehal bakery shop,27.7154247,85.35943639999999,Boudha stupa,0.0883,0.1714,0.206
ChIJxU8ZKgMb6zkR_KYTIfalsBc,Ad's Bakery Cafe,27.7286427,85.3551519,Boudha stupa,0.0596,0.2339,0.2207
ChIJi8LrcwAb6zkR28lQRIITEQc,CEO Bakery,27.7216279,85.3740684,Boudha stupa,0.0753,0.2052,0.1584
ChIJj54jm_gb6zkR2E5k663sJD8,Lucky7 Cake Palace TINCHULI,27.7272274,85.36924739999999,Boudha stupa,0.0567,0.1269,0.1206
ChIJHaPntZEb6zkRq6XA2l9VofE,Leo's Bakery Cafe,27.7228564,85.3730637,Boudha stupa,0.0753,0.2396,0.1978
ChIJic9dKvAZ6zkRBSolk10gq5o,Gautam Fresh Bakery cafe,27.7160133,85.3449801,Boudha stupa,0.0138,0.1071,0.0632
ChIJhSQeFQAb6zkR4DGKz7UpGgM,Dolma book shop and bakery,27.7279875,85.36885939999999,Boudha stupa,0.0576,0.1309,0.1527
ChIJRxBLfgQb6zkRNF_hpryW7WM,Queen's Bakery &cafe,27.7139658,85.3562425,Boudha stupa,0.0983,0.1596,0.2049
ChIJXSoKG8Mb6zkR1n7UXtmftvI,"Rajaram's Bakery - Boudha, Kathmandu",27.7265772,85.36821169999999,Boudha stupa,0.0593,0.1494,0.1399
ChIJRzpXFlIb6zkR7glhZZMT5Sg,Cake place Dakchhindhoka,27.7222289,85.385645,Boudha stupa,0.0,0.0,0.0
ChIJ3cl1PIYb6zkR5Q4Vt1aw-50,Sitaram Bakery,27.7270411,85.3552133,Boudha stupa,0.0638,0.2752,0.217
ChIJxa85Z8Yb6zkRayQ-3J0-768,Taj Bakery Shop,27.721349,85.3716589,Boudha stupa,0.0851,0.2675,0.2575
ChIJtWz7GQAZ6zkRvFSIZJ3oDIU,Bro Bakery,27.730878,85.3402569,Boudha stupa,0.0,0.0,0.0
ChIJ4XFUOwAb6zkRTY9z5FbG56k,Dynamic Bakery and Training Center,27.7215185,85.3708888,Boudha stupa,0.0794,0.2491,0.2511
ChIJg6v2dAAb6zkRZPUCGgVG3dA,ROKPA Bakery,27.7237428,85.36153709999999,Boudha stupa,0.0876,0.3183,0.2788
ChIJEesdDE8b6zkRkKw7u8Ri8xM,Dreams of Bakery,27.7220036,85.37372450000001,Boudha stupa,0.0818,0.2121,0.1648
ChIJtYCcA7UZ6zkRLCfj3Mjm8fA,Nepali Central Kitchen (Bakery) Pvt.Ltd,27.7154088,85.3655062,Boudha stupa,0.0752,0.1781,0.2136
ChIJlQdlq_Mb6zkRM0M1YhgWjOQ,Hamro Bakery Cafe,27.7347921,85.36045759999999,Boudha stupa,0.0401,0.0807,0.1078
ChIJB-DM7U8Z6zkR4-nmm1LlYqM,Lotus Bakery Cafe,27.7170437,85.3482399,Boudha stupa,0.1305,0.2986,0.236
ChIJwd4Zzy0Z6zkRVdW5oN-5vMs,Krishna Bakery and Confectionery,27.7142399,85.3547849,Boudha stupa,0.0908,0.195,0.2113
ChIJ8yu9RWQZ6zkRgyq5rMntw2w,दोलखा भिमसेन Bakery Shop,27.7219247,85.34797999999999,Boudha stupa,0.1167,0.302,0.2181
ChIJwe-1RmgZ6zkR27Y_m81PoiU,Taja Bakery & Coffee Shop,27.7175519,85.3472749,Boudha stupa,0.1191,0.2759,0.1712
ChIJc_E7vHoZ6zkRNTdydARWb8c,A.R.S. BAKERY,27.7165662,85.3484943,Boudha stupa,0.1305,0.3069,0.2318
ChIJA53PacMb6zkRnAvW1vlzZcw,Mik Bakery,27.725484,85.366637,Boudha stupa,0.0831,0.1972,0.2209
ChIJxS6lm50Z6zkR3XSRn8NU-EU,SSV Bakery,27.7248269,85.3530796,Boudha stupa,0.0644,0.2676,0.2246
ChIJSwx4TiQb6zkRpW3DpRC7h5U,Khadka Bakery,27.7144939,85.3785492,Boudha stupa,0.0057,0.0028,0.0096
ChIJ5yd7DgAZ6zkRrcZTLYc3s5c,Comfort Inn Bakery Shop,27.7259847,85.3549598,Boudha stupa,0.0539,0.2745,0.2246
ChIJu7wPAQAb6zkRm3Am9Fajy7E,Chiya sips,27.7180114,85.3615998,Boudha stupa,0.0926,0.3113,0.2777
ChIJ6-IHeAAb6zkR1JI8K5JOH9k,Miraz Coffee House,27.7162361,85.3631181,Boudha stupa,0.0919,0.2393,0.2484
ChIJLaBaUQAb6zkRsYQwY3MTDnM,Coffee Himalayan & Himalaya Jewellery,27.7196324,85.35622219999999,Boudha stupa,0.0788,0.2837,0.2765
ChIJYXpGhhMb6zkRFDBYYV7esp4,Arabica Bud Coffee & Barista Training Center,27.720843,85.36052219999999,Boudha stupa,0.075,0.2949,0.2777
ChIJOUjaQwAZ6zkRIq-LCq14nNk,Mila cafe Boudha,27.7204999,85.36061629999999,Boudha stupa,0.075,0.3063,0.2873
ChIJifmbn3Yb6zkRfHd3_SpGSg8,The Origin Coffee,27.7215801,85.3756367,Boudha stupa,0.0593,0.1776,0.1488
ChIJBbWjOQAb6zkRUJ4R3IpkXNM,Himalayan Java Coffee - Phulbari Boudha,27.7251367,85.36492419999999,Boudha stupa,0.0864,0.1982,0.2189
ChIJY_jctdsb6zkRXSM6gB6AKt0,Himalayan Java Coffee - Boudha,27.7217619,85.3615148,Boudha stupa,0.0819,0.2904,0.2765
ChIJMbGHhKgb6zkRU-LaWgBh5k0,pearl international coffee school,27.720091,85.35856059999999,Boudha stupa,0.0831,0.3079,0.279
ChIJxQnoBwAb6zkRwQ4UDCXVHOc,Gallery by Himalayan Java,27.721259,85.3613556,Boudha stupa,0.0786,0.2917,0.2701
ChIJl2RLjCUb6zkRxvAcZHv4hPs,Miraz Bakery,27.7197741,85.3614965,Boudha stupa,0.0779,0.3165,0.2925
ChIJf6bHQwMb6zkRV_prBHR9nQo,HORPO CAFE,27.724454200000004,85.3641281,Boudha stupa,0.09,0.2951,0.2575
ChIJFx81Zk0b6zkRaEdFgAZCKs8,ནོར་བཟང་ཚིག་ཇ་ཁང་། Norsang Book Cafe,27.7222044,85.3649798,Boudha stupa,0.0876,0.3143,0.2818
ChIJ_bAUBQAb6zkRkiKykq_F0ZM,Espresso Café,27.7224597,85.36314689999999,Boudha stupa,0.0894,0.3229,0.2593
ChIJMQvvAwAb6zkR7_2W9vQEWf4,Yambu Coffee House(Barista Training),27.7205388,85.3640717,Boudha stupa,0.0746,0.332,0.2955
ChIJbY2q2Xcb6zkRvbWDbgiJeYg,Nisha’s Cafe,27.7206294,85.36472499999999,Boudha stupa,0.0713,0.3165,0.3063
ChIJc_0_46AZ6zkRri5Dif8vViE,Royal Coffee Hub,27.7122197,85.3539921,Boudha stupa,0.0714,0.1397,0.1696
ChIJ8bfzPgAb6zkRbq9uU4l-X7w,Riwoche Veg Restro Cafe,27.7222412,85.36447609999999,Boudha stupa,0.0843,0.3259,0.2902
ChIJz3Kinn0Z6zkRr-IeISgeSPQ,Himalayan Beans Java,27.7224546,85.3489969,Boudha stupa,0.1233,0.3164,0.2808
ChIJD1VceF4b6zkRCUe5gbxRlHU,Coffee Break,27.7198389,85.357028,Boudha stupa,0.0854,0.2741,0.2777
ChIJG1GCfAAb6zkRmtmwxVte5PU,Coffee Point,27.7305997,85.36108929999999,Boudha stupa,0.076,0.1832,0.2017
ChIJuSRLkBQb6zkRzNS2_RRZvM8,Kinzom Cafe,27.7241193,85.3640941,Boudha stupa,0.0933,0.2953,0.2671
ChIJCXHcEQAb6zkR6O6n2aiinvw,Feel Good Coffee Shop,27.7295366,85.3753832,Boudha stupa,0.0228,0.0448,0.0417
ChIJBR6MdAAb6zkR1swxQ14FdTU,Happy Espresso,27.7201936,85.3591367,Boudha stupa,0.0873,0.2855,0.2758
ChIJd2E3sy0Z6zkRLbntcDtxOUY,Lekali Beanz Coffee n Bakes,27.7183262,85.34998019999999,Boudha stupa,0.1476,0.4033,0.2698
ChIJ7cIBbgYb6zkRpii0RPkTbdg,Kavreli coffee shop,27.7175563,85.37079159999999,Boudha stupa,0.0773,0.3053,0.2314
ChIJqzpIGe0b6zkRbde3blrnKKE,Pema Ga-Tshal Hotel & Restaurant,27.7223628,85.3632956,Boudha stupa,0.0885,0.319,0.2658
ChIJrWMwvv4b6zkRfzrmYjbUFyU,སྒྲོན་མེ་འཚིགས་ཇ་ཁང་། Lamp Light Cafe,27.7240528,85.3621689,Boudha stupa,0.0924,0.2929,0.2159
ChIJJQMLgeEZ6zkR7Zz7qc-kts4,City Coffee House,27.744311,85.3412591,Boudha stupa,0.0,0.0,0.0
ChIJ88NcwUwb6zkR_rYeW1R_lng,Malala Café,27.7224795,85.3629129,Boudha stupa,0.0861,0.3094,0.2252
ChIJKcmvSwAb6zkROwy231OwbOk,Cafe Mukpo,27.7222252,85.363272,Boudha stupa,0.0885,0.3247,0.2658
ChIJLziID5Ab6zkRSMqJN_GHWcg,Seven eleven restro and coffee shop pvt ltd,27.729435400000003,85.3603409,Boudha stupa,0.0932,0.235,0.3052
ChIJebzyXAAb6zkR6V_QGokJaEk,Karma Juice and Coffee,27.72186,85.361524,Boudha stupa,0.0819,0.2959,0.2818
ChIJazhyssob6zkRgmIEqG8xFa8,"21 Coffee House, Maharajgunj",27.7416114,85.3377204,Boudha stupa,0.0,0.0,0.0
ChIJfTyMFQAZ6zkRYERj8ngfv_A,GenZ coffee bar,27.722764800000004,85.3491884,Boudha stupa,0.0876,0.2996,0.2811
ChIJ3XgvVGMZ6zkRHN0cMtMUYO8,Himalayan Beanz Coffee,27.7182863,85.349932,Boudha stupa,0.1476,0.4033,0.2698
ChIJG5V5CAAZ6zkRb_XKBjYU8vQ,Libra Restaurant,27.682147600000004,85.3111144,Pulchowk,0.0787,0.2293,0.2017
ChIJVVOyqcwZ6zkRkUQHxY_qGlg,"SingMa Restaurant - Singapore Malaysian Cuisine in Kathmandu, Nepal",27.6758228,85.314095,Pulchowk,0.2568,0.6251,0.5001
ChIJHUvbqzQY6zkRrqQtyHiVDIg,DanRan Japanese Restaurant,27.6762358,85.3133235,Pulchowk,0.2592,0.5564,0.4544
ChIJKxCqIgAZ6zkRRQTcIDyRGi8,M’AMAA RESTAURANT,27.6810144,85.3101274,Pulchowk,0.1068,0.2647,0.225
ChIJA2o3n8wZ6zkRNT7LSz_9WiM,Tasneem's Kings Kitchen,27.6811875,85.3171875,Pulchowk,0.1997,0.4123,0.3809
ChIJwwfE0KgZ6zkRKJUDPwUlaTI,Tukuche Thasang Thakali BhanchaGhar,27.6761889,85.3130695,Pulchowk,0.2649,0.5584,0.4491
ChIJAQGPAQAZ6zkRie8-wWnOFTo,Jade On Fire Restaurant,27.6827624,85.3073369,Pulchowk,0.0836,0.2445,0.16
ChIJcXJwqcwZ6zkRjDfZqUB254U,Le Trio Restaurant and Bar,27.6772353,85.3136207,Pulchowk,0.2451,0.5199,0.4301
ChIJgwZHYzMY6zkRAUt4zDcg-uU,"Roadhouse Cafe, Jhamsikhel",27.6760492,85.3130018,Pulchowk,0.2649,0.5616,0.4406
ChIJew9ok1Xe6jkRQwybBzHBltY,Jawalakhel Hankook Sarang Korean Restaurant,27.6722179,85.3148327,Pulchowk,0.1156,0.6634,0.4903
ChIJeSAIjssZ6zkRc_Uq_pkVAI0,Nice Mo:Mo,27.6767705,85.31722479999999,Pulchowk,0.2758,0.6191,0.5954
ChIJcWN5ZrUZ6zkRJgQCGR3OuXQ,NAMLO GARDEN RESTAURANT (ENTERANCE),27.682347,85.3152428,Pulchowk,0.1031,0.3964,0.385
ChIJc-nrUxEZ6zkRrxJH4cIyJ-g,Sajangoth,27.6719398,85.316265,Pulchowk,0.1312,0.7033,0.5883
ChIJFx1xI4MZ6zkRxMe16hGA7Us,The Swad Garden Restaurant And Bar,27.6875563,85.3143475,Pulchowk,0.1079,0.4122,0.2468
ChIJTbRsbAoZ6zkRmJuwBhXuIHY,The Bardali Cafe,27.6773762,85.3161348,Pulchowk,0.2358,0.5611,0.5336
ChIJuUpNcT8Z6zkRfrioR3vk2rs,Noodle Shop Ktm,27.6844543,85.30720029999999,Pulchowk,0.0722,0.243,0.1504
