place_id,latitude,longitude,primary_type,search_area,searched_as,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJ1Z1Vj_4Y6zkRE3jEFjRct8o,27.7101184,85.31071539999999,bakery,Durbar Marg,bakery,58,3,1,40,12,12,21,69,9,41,151,25,59,79,4.521518987341771,252.746835443038,16.288908974227443
ChIJwSDjACYZ6zkRTOsCnNrQMN8,27.7029036,85.32233579999999,bakery,Durbar Marg,bakery,39,3,0,12,50,9,1,72,8,15,79,49,11,18,4.322222222222223,54.388888888888886,113.0396027160001
ChIJ6fw6hxsZ6zkR2DQIedjCrt8,27.7204342,85.318867,bakery,Durbar Marg,bakery,12,2,1,15,8,7,2,63,2,19,52,8,13,18,4.4,215.16666666666663,37.564303934207786
ChIJnwuastAZ6zkR3YcqTfdvV0o,27.7145508,85.3117074,bakery,Durbar Marg,bakery,45,3,2,19,18,8,22,64,18,67,97,22,35,111,4.568181818181818,309.5090909090909,12.214256358216248
ChIJkbaSH6gZ6zkRvk-Os87lSqQ,27.7054298,85.322693,bakery,Durbar Marg,bakery,46,4,0,20,62,9,1,86,10,11,81,56,15,20,4.389473684210525,48.47368421052632,83.65348421863948
ChIJ25U2qqkZ6zkRznA1QbAclOQ,27.702676,85.321119,bakery,Durbar Marg,bakery,36,6,0,12,48,8,1,72,11,18,93,47,6,17,4.4,58.0625,72.02569913796225
ChIJf2OVyf8Y6zkRhqqliAyVtEY,27.707644,85.3124057,bakery,Durbar Marg,bakery,76,6,2,46,18,21,9,57,12,22,116,18,60,36,4.357142857142858,163.54285714285714,34.130591608033406
ChIJX-mnAQAZ6zkRNYAqoLh2dW0,27.7133912,85.31901769999999,coffee_shop,Durbar Marg,coffee_shop,27,4,3,8,4,3,10,42,9,16,36,8,14,44,4.329545454545454,280.29545454545456,90.09247012570356
ChIJZzPGMBEZ6zkR6qS5VUb9IAs,27.7125778,85.3178939,coffee_shop,Durbar Marg,coffee_shop,40,6,4,18,10,5,10,57,10,18,49,13,18,59,4.4,269.1896551724138,17.672780904911832
ChIJ2Vc10PYZ6zkRkSR5jdia5Mk,27.7205065,85.3193582,coffee_shop,Durbar Marg,coffee_shop,11,2,1,14,8,8,2,65,1,20,53,12,12,18,4.294444444444444,212.66666666666663,23.7550381181758
ChIJKeJgwHgZ6zkREJXglgCAvWY,27.7122662,85.3217068,coffee_shop,Durbar Marg,coffee_shop,35,4,3,9,14,3,10,63,11,24,54,13,18,44,4.295454545454546,238.6818181818182,38.01750158503653
ChIJNWdzN1oZ6zkRv6pyxdGY42E,27.7109851,85.31456639999999,coffee_shop,Durbar Marg,coffee_shop,65,6,4,29,19,7,22,71,10,40,113,17,32,90,4.4348314606741575,278.8426966292135,61.7515108264556
ChIJh-sYMv0Y6zkRTYvzygxT4tc,27.716498,85.311758,coffee_shop,Durbar Marg,coffee_shop,46,6,2,26,23,7,17,64,16,65,70,33,31,93,4.568478260869566,323.2391304347826,11.993109782309718
ChIJ6xFo-VUZ6zkRcaTlTm-uP48,27.710720400000003,85.3171228,coffee_shop,Durbar Marg,coffee_shop,45,7,3,28,19,6,9,72,13,25,85,24,27,60,4.378333333333333,232.2,18.637398293565347
ChIJk6rBGRwb6zkRur5VQ33Z8i4,27.7136898,85.3245701,cafe,Durbar Marg,coffee_shop,32,7,5,12,33,6,7,69,13,39,63,28,21,16,4.15625,153.125,67.56815395899822
ChIJcx5kxiQZ6zkRkpD1zVdwrJQ,27.7195897,85.3188117,,Durbar Marg,coffee_shop,10,3,1,12,9,7,2,61,1,19,50,6,14,18,4.294444444444444,200.77777777777777,11.421469616630292
ChIJCR6UkokZ6zkRurtDZPFt4d0,27.7135613,85.3152283,coffee_shop,Durbar Marg,coffee_shop,50,2,2,21,6,4,21,63,10,43,64,10,13,98,4.492783505154639,291.4639175257732,180.0666392707681
ChIJTwMuHwAZ6zkRIGrujQnZeok,27.7305205,85.31634629999999,coffee_shop,Durbar Marg,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,90.0,367.77615972099926
ChIJdSJ9OAAZ6zkRGLGa0NyCvKw,27.7116714,85.31710319999999,coffee_shop,Durbar Marg,coffee_shop,49,4,4,24,14,4,9,73,8,17,82,14,12,67,4.404545454545454,276.95454545454544,38.90527204901949
ChIJh7BLAEYZ6zkRf1oBWhckGdc,27.711284300000003,85.3222799,coffee_shop,Durbar Marg,coffee_shop,36,5,7,12,18,3,9,73,11,28,64,17,21,47,4.323404255319149,231.53191489361703,86.15240118204964
ChIJS-9nD6oZ6zkRvp9AjP4tTPk,27.7104062,85.318619,coffee_shop,Durbar Marg,coffee_shop,45,6,4,25,23,5,9,80,12,19,53,19,21,59,4.3559322033898304,234.4237288135593,9.533234999076544
ChIJyUWHTQAZ6zkRznAZ5-gS_GE,27.7074363,85.3233594,coffee_shop,Durbar Marg,coffee_shop,45,5,5,19,45,6,5,76,14,23,53,43,24,18,4.122222222222222,100.0,70.03129998513883
ChIJdxcefm8Z6zkRVUp2cUDN_RU,27.7175811,85.3133113,coffee_shop,Durbar Marg,coffee_shop,40,6,2,23,19,6,12,56,12,40,57,25,32,75,4.536486486486487,284.8918918918919,84.19477043035762
ChIJYbiK6FMZ6zkR_K2kpfTaJTA,27.717229,85.3239428,coffee_shop,Durbar Marg,coffee_shop,24,5,2,9,26,7,4,55,8,31,48,28,15,12,4.183333333333333,187.91666666666663,204.19327824929675
ChIJfWgnWwEZ6zkRRx9XY6xM23A,27.7104479,85.3176443,coffee_shop,Durbar Marg,coffee_shop,46,7,3,28,19,6,9,80,14,23,69,24,22,59,4.34406779661017,243.83050847457628,17.118598615605364
ChIJR_UiDx8Z6zkRgbHDXXpsnss,27.7189008,85.3206052,coffee_roastery,Durbar Marg,coffee_shop,18,2,2,11,24,11,5,72,5,28,73,23,16,19,4.3578947368421055,201.73684210526315,34.27152359762466
ChIJbawqVAAZ6zkRVipyDMwnRT0,27.672211,85.2811842,restaurant,Kirtipur,restaurant,15,2,2,21,6,6,2,16,3,14,64,15,27,31,4.23076923076923,52.23076923076923,75.63023161308413
ChIJNd76jHQj6zkRRBpti1oQDMw,27.6795068,85.27077369999999,restaurant,Kirtipur,restaurant,1,0,0,3,1,3,2,6,0,11,11,8,12,8,4.125,67.0,158.47019491526737
ChIJzei_KQsY6zkR13pK1tPr2cc,27.6800441,85.2749795,restaurant,Kirtipur,restaurant,2,0,0,5,0,6,2,11,1,22,42,7,20,10,4.02,67.0,33.395719348602704
ChIJaV-vjyMZ6zkRqELZmHCiaS0,27.6797995,85.27765989999999,restaurant,Kirtipur,restaurant,3,0,0,10,6,6,2,12,3,22,56,10,18,15,4.164285714285714,76.78571428571429,129.9483157429364
ChIJwd4ftIkZ6zkRyxHrkO0kr7E,27.6742522,85.2795021,restaurant,Kirtipur,restaurant,18,2,2,24,7,7,2,19,5,17,82,21,24,37,4.232258064516128,54.16129032258065,20.31918503050415
ChIJb4YdGwAZ6zkRUrHMvqiSTag,27.6738892,85.28187059999999,restaurant,Kirtipur,restaurant,15,2,2,22,7,6,2,16,4,13,68,16,16,37,4.254838709677419,56.70967741935484,147.2375753460711
ChIJWRyR1w0Y6zkRpPF-3X23LDE,27.6748946,85.2805932,restaurant,Kirtipur,restaurant,17,2,2,23,10,7,2,17,5,14,68,19,19,36,4.229032258064516,43.193548387096776,20.13675516975261
ChIJR2Rw8e4Z6zkR3w0w6EPvHsg,27.6792604,85.2757252,restaurant,Kirtipur,restaurant,4,0,0,6,0,6,2,13,1,20,40,12,21,12,3.963636363636364,81.72727272727273,53.05452463612518
ChIJsaHwmgwY6zkRkBzo3ZE5N0I,27.6786352,85.2777737,restaurant,Kirtipur,restaurant,12,1,0,22,8,7,2,17,3,26,66,12,23,23,4.190476190476191,59.0,129.9483157429364
ChIJoSrjrHEZ6zkRsoY9VRo4OLg,27.6750233,85.2739089,restaurant,Kirtipur,restaurant,8,1,1,8,2,5,0,16,1,13,52,20,10,8,3.7125,43.5,119.780401874494
ChIJd857-BYZ6zkRgfVVlM1RIfU,27.6790901,85.27522189999999,restaurant,Kirtipur,restaurant,4,0,0,6,0,4,2,12,1,22,33,13,21,12,4.05,68.75,53.05452463612518
ChIJtTs5c74j6zkRSbecVrH804M,27.6696286,85.26973799999999,restaurant,Kirtipur,restaurant,0,0,0,1,0,2,0,6,2,5,20,5,4,6,4.316666666666667,90.83333333333331,35.33429236126338
ChIJaeYEF1YZ6zkRsxZcWX4r1Z4,27.6742722,85.27929700000001,restaurant,Kirtipur,restaurant,18,2,2,24,7,8,2,21,4,17,83,20,24,37,4.216129032258064,57.0,20.31918503050415
ChIJT-jCZtMZ6zkRv1WiFB6dXzs,27.6802999,85.27466299999999,restaurant,Kirtipur,restaurant,2,0,0,5,0,5,2,11,1,21,38,6,19,11,4.109090909090909,75.9090909090909,42.193952760024565
ChIJV0x_RCYZ6zkR868yAIut7NI,27.6755659,85.28104870000001,restaurant,Kirtipur,restaurant,17,2,0,22,8,7,2,15,4,20,63,17,19,33,4.213333333333334,62.03333333333333,83.26697034631856
ChIJSwfONQAZ6zkRqp0rjZAv1Co,27.6742997,85.2680804,restaurant,Kirtipur,restaurant,0,0,1,1,2,2,0,4,1,2,9,5,8,0,,,502.5693307844952
ChIJIRu5YoUZ6zkRBK05ibfVilc,27.6756763,85.2729415,restaurant,Kirtipur,restaurant,5,1,1,6,2,5,2,14,0,12,47,16,11,9,3.822222222222222,41.11111111111112,119.780401874494
ChIJPbOzhJwZ6zkRyn_ZHjD9hiY,27.6743896,85.2798189,restaurant,Kirtipur,restaurant,18,2,2,24,8,7,2,20,5,17,79,21,22,37,4.261290322580645,54.483870967741936,9.544371106902146
ChIJxWpLfwAZ6zkRfgLzMZsmkK4,27.679136000000003,85.2723276,restaurant,Kirtipur,restaurant,1,0,0,4,1,3,2,6,0,15,20,11,17,10,4.109999999999999,61.7,158.47019491526737
ChIJV4O3PgAZ6zkRYnc6YYG0Kks,27.673364,85.2798181,restaurant,Kirtipur,restaurant,18,2,2,25,7,7,2,17,4,18,77,21,31,38,4.21875,55.28125,89.81436624871522
ChIJC6XDhgkZ6zkRxDtmAKxRjKw,27.679774,85.2748312,restaurant,Kirtipur,restaurant,3,0,0,6,0,5,2,12,1,22,37,8,20,11,3.9818181818181815,80.72727272727273,33.395719348602704
ChIJAZPeeQAZ6zkRPKpKsPPqqV8,27.6638932,85.27238779999999,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,1,8,3,1,0,,,505.4725805788484
ChIJ_0eEgBYZ6zkRwWm4as50bKM,27.6901118,85.2784745,restaurant,Kirtipur,restaurant,2,0,0,5,1,0,0,15,0,1,22,9,3,7,4.55,38.16666666666666,75.69287515106932
ChIJ4TBwbQAZ6zkR3jxbWsqRjjs,27.6719797,85.28206109999999,restaurant,Kirtipur,restaurant,13,1,2,20,4,6,2,14,3,13,47,12,16,29,4.166666666666666,58.083333333333336,90.10271163869444
ChIJV4MV1zoX6zkRuaOLvZ9TpSM,27.64898,85.28034439999999,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.525,53.25,93.8123924743163
ChIJLxNzbv8Z6zkRSj9pNBAuhRU,27.666917,85.2794806,restaurant,Kirtipur,restaurant,0,0,0,5,1,1,0,5,1,5,30,7,18,9,4.685714285714285,3.4285714285714284,147.4005014523539
ChIJn26fNgAZ6zkRONr_993pI90,27.672743,85.2836055,restaurant,Kirtipur,restaurant,11,1,1,17,5,6,2,12,1,16,39,8,15,28,4.182608695652173,55.82608695652174,174.16695494462468
ChIJY1Nrvw0Y6zkRopKUWohznYU,27.6763639,85.2810547,restaurant,Kirtipur,restaurant,17,3,0,22,13,7,1,17,4,23,61,15,16,32,4.23448275862069,64.27586206896552,60.24720005170925
ChIJWSlP4Pcj6zkRDacrxKSs5x4,27.6834047,85.27133359999999,restaurant,Kirtipur,restaurant,0,0,0,1,0,2,0,7,0,8,22,7,13,6,3.966666666666667,29.5,144.05727321591516
ChIJwbny-A4Y6zkRSjFQRXH71vc,27.6723737,85.2799237,restaurant,Kirtipur,restaurant,17,2,2,23,6,5,1,18,3,16,72,20,36,32,4.292592592592593,50.333333333333336,57.98780522255703
ChIJH9GJB2wj6zkR3g_Ax_Q217M,27.6642275,85.2644493,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.95,6.0,283.83625087164967
ChIJ_Trn6psi6zkRiTJdXlBiuYA,27.687384,85.265918,family_restaurant,Kirtipur,restaurant,2,0,0,1,0,4,0,8,0,4,25,6,8,1,3.6,7.0,374.9851188181214
ChIJI6BROnMY6zkRtC526EXmN-U,27.681523,85.2791738,restaurant,Kirtipur,restaurant,1,0,0,5,17,3,2,14,2,21,47,10,12,9,4.199999999999999,91.5,242.7962057314846
ChIJpQlAY0cZ6zkRIpOD__gquos,27.6916186,85.2843608,restaurant,Kirtipur,restaurant,5,0,0,5,2,1,0,12,0,2,20,3,4,8,4.4125000000000005,61.0,188.77868264044648
ChIJEaXyr6sX6zkRmaAvnXmZmO8,27.6478369,85.2828287,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.4,81.25,124.1022916459594
ChIJV9dHXx0Z6zkRzaagWfWGw90,27.6620733,85.3070571,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.433333333333333,38.333333333333336,241.14536489590984
ChIJxRQcqjoj6zkR6dXQ1hOgGUA,27.6702261,85.2710225,restaurant,Kirtipur,restaurant,0,0,1,1,0,5,0,7,2,10,25,9,6,7,3.842857142857143,84.28571428571429,108.1254567833366
ChIJpWAbvQ0Y6zkRTITvY0HkFtA,27.6768976,85.2811602,restaurant,Kirtipur,restaurant,16,3,0,22,14,7,1,15,3,21,68,12,16,29,4.173076923076923,71.38461538461539,15.575266474370348
ChIJq36lXwAj6zkRi_9k9il4C5M,27.6885538,85.27091349999999,restaurant,Kirtipur,restaurant,5,0,0,1,0,5,0,10,0,10,30,4,4,4,4.225,19.75,311.92234644207133
ChIJkyAib9AZ6zkRPJcpWEkNeOA,27.6863372,85.2852927,fast_food_restaurant,Kirtipur,restaurant,3,0,0,3,10,2,0,9,1,3,28,3,6,4,4.475,52.75,179.69087038869728
ChIJl4duevgZ6zkRclJ9MLWVX9k,27.6716351,85.2795431,restaurant,Kirtipur,restaurant,17,2,2,22,6,6,1,18,3,17,75,17,33,31,4.311538461538461,48.57692307692308,46.74436461694727
ChIJReg7JAAZ6zkRVFguiCzcEVI,27.6887936,85.2874387,chinese_restaurant,Kirtipur,restaurant,4,0,0,4,3,2,0,7,1,2,24,1,4,5,4.425,52.5,19.41720972018603
ChIJU9vsoRcY6zkRGiMVeFiogQE,27.6706207,85.2905368,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,1,1,0,3,0,1,2,0,,,722.2158979657102
ChIJW76LeAAj6zkRNQFy5L9jA_g,27.6663045,85.2627739,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.0,3.0,26.503309795464293
ChIJIzHUQnAY6zkR5gxcvi-fD48,27.6906679,85.280675,restaurant,Kirtipur,restaurant,5,0,0,6,2,1,0,16,0,2,25,7,5,7,4.720000000000001,26.0,173.58983417778902
ChIJdQB6LAAZ6zkRsnOVApcvXKU,27.6656576,85.2836027,restaurant,Kirtipur,restaurant,0,0,0,0,0,1,1,1,0,7,7,2,3,2,4.65,6.0,390.7616104155647
ChIJPb0lWAAj6zkRco5E5W7VV5E,27.684508200000003,85.2705671,restaurant,Kirtipur,restaurant,1,0,0,1,0,5,0,10,0,10,29,11,11,4,4.15,3.75,144.05727321591516
ChIJq14OLIoZ6zkRUvJvJzTYh7w,27.6710197,85.2821962,restaurant,Kirtipur,restaurant,11,1,2,19,4,5,1,11,2,15,48,12,24,25,4.280952380952381,49.095238095238095,107.5730099421996
ChIJ179YRgAZ6zkR9mWWLT4Nhpg,27.6641733,85.3076684,asian_restaurant,Kirtipur,restaurant,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4.525,99.5,122.43941008211256
ChIJC-l12IcZ6zkR2ntPmK3jxUM,27.6693482,85.3064007,restaurant,Kirtipur,restaurant,2,0,0,10,7,3,1,20,1,5,24,8,7,9,4.222222222222222,171.44444444444446,227.23022533707007
ChIJEcuAHQAZ6zkR58SKyWQ3y9g,27.6706865,85.2792023,asian_restaurant,Kirtipur,restaurant,16,2,2,22,6,5,1,15,3,17,66,14,28,31,4.35,46.19230769230769,65.58381149121365
ChIJUd14zBgZ6zkRuBxWO7qjaTo,27.6904313,85.2732673,family_restaurant,Kirtipur,restaurant,4,0,0,3,0,2,0,9,0,9,29,2,2,5,4.75,11.25,180.2730737895515
ChIJ7dvRdzIZ6zkRKIapuPSqtwM,27.6922225,85.2805139,asian_restaurant,Kirtipur,restaurant,2,0,0,4,2,1,0,12,0,2,10,5,2,8,4.3,54.833333333333336,173.58983417778902
ChIJK8bb4lIZ6zkROMFgJHYYgug,27.6867055,85.2772617,restaurant,Kirtipur,restaurant,1,0,0,3,1,0,0,15,0,4,36,11,5,5,4.333333333333333,7.333333333333333,211.87484436122085
ChIJVxQwJnAY6zkR_nkwwcRkbiE,27.6902867,85.28243049999999,restaurant,Kirtipur,restaurant,5,0,0,5,2,1,0,17,1,2,32,7,5,8,4.566666666666666,53.16666666666666,177.96781690625937
ChIJxR3iY_AX6zkRG4EjYce57kk,27.6487978,85.28346959999999,restaurant,Kirtipur,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.675,56.75,124.1022916459594
ChIJKeUfewAZ6zkRY6dDy235f7Y,27.6852732,85.2790654,coffee_shop,Kirtipur,cafe,1,0,0,6,7,3,0,13,1,9,50,13,6,6,4.18,8.4,238.5512800866817
ChIJUU7OpA0Y6zkRRm1eVjlh98A,27.6769885,85.28077929999999,cafe,Kirtipur,cafe,16,3,0,23,14,7,1,17,4,24,70,12,17,29,4.196153846153846,59.96153846153846,34.451643846635804
ChIJtWueXAAj6zkRXYbxYqXYe9A,27.6683755,85.26848319999999,coffee_shop,Kirtipur,cafe,0,0,0,1,0,2,0,3,2,5,13,5,3,6,4.15,101.66666666666669,7.007716386106992
ChIJHym0QFUj6zkRPb7bBPq6KbE,27.6683129,85.2684053,cafe,Kirtipur,cafe,0,0,0,1,0,2,0,3,2,5,13,5,3,6,4.2,30.5,10.358855195915806
ChIJgzekkqUZ6zkRi_4z5KiOrI4,27.6748141,85.27927419999999,coffee_shop,Kirtipur,cafe,18,2,2,23,8,7,2,21,5,18,76,20,21,36,4.20625,61.90625,10.958908491464824
ChIJSzY3nw4Y6zkRmCeZdiRW-Xw,27.6744388,85.27881579999999,cafe,Kirtipur,cafe,19,2,2,23,7,8,1,21,4,19,79,21,23,36,4.23125,60.5,50.8782893101054
ChIJv5paIwAZ6zkRGGaEs2gPO1c,27.672507300000003,85.2804929,cafe,Kirtipur,cafe,17,2,2,21,6,6,2,17,3,15,72,19,32,33,4.275,59.71428571428572,57.98780522255703
ChIJ-cHtfgAj6zkRUZQkNa4Q84k,27.6649177,85.2539784,restaurant,Kirtipur,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,879.8200269257532
ChIJZVIYA6YX6zkRvvKEVRiA-7g,27.6497248,85.2807918,coffee_shop,Kirtipur,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.6,60.5,16.623129999936335
ChIJ32CjpDAZ6zkRmTahQKuxBXQ,27.6747295,85.3007674,cafe,Kirtipur,cafe,0,0,0,0,2,0,0,17,0,2,10,4,4,1,5.0,49.0,124.19118650181174
ChIJZ7sVmA0Y6zkRTGS3X6FMj-k,27.6771921,85.2812762,bar,Kirtipur,bar,16,3,0,23,17,7,1,15,3,21,67,11,15,27,4.25,75.75,14.5662167298451
ChIJG5bS1JkZ6zkRkGOaaQc4dmg,27.688742,85.2872503,bar_and_grill,Kirtipur,bar,4,0,0,4,3,2,0,8,1,2,26,1,4,5,4.6,33.25,19.41720972018603
ChIJ6d3SVAAX6zkReh8uyaGcVxs,27.6545717,85.3045427,coffee_shop,Kirtipur,bar,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.375,63.5,42.37327252126835
ChIJwU2Ieu0Z6zkRPq51Iz67qIg,27.6991585,85.28917,lounge_bar,Kirtipur,bar,0,0,0,0,0,0,0,2,0,3,1,1,0,2,4.7,244.0,150.60242619276673
ChIJ159V9xsZ6zkROX3duVqzSbo,27.6771417,85.2810834,bakery,Kirtipur,bakery,16,3,0,23,17,8,1,15,3,21,70,12,17,28,4.188,72.56,15.919539974486275
ChIJ9xFwRDEZ6zkRqnyQHUxksVk,27.6744857,85.2800192,bakery,Kirtipur,bakery,18,2,2,24,8,7,2,20,5,14,77,21,22,36,4.219354838709678,56.2258064516129,15.84625656035808
ChIJ04VT524Z6zkRMPKDVrUXYUk,27.6770698,85.2812232,bakery,Kirtipur,bakery,16,3,0,22,17,7,1,15,3,21,67,12,16,27,4.216666666666667,75.625,6.428178690884227
ChIJoyji0AYZ6zkRvj3ft4g14yU,27.674842,85.2808323,bakery,Kirtipur,bakery,17,2,2,23,9,7,2,14,5,14,65,19,20,36,4.203225806451612,57.0,24.26070350238492
ChIJH-6gcz4j6zkR5OC5HEPOR4Y,27.6684334,85.2685113,bakery,Kirtipur,bakery,0,0,0,1,0,2,0,3,2,5,13,5,3,6,4.216666666666667,102.5,7.007716386106992
ChIJEQxxnQ4Y6zkRnIzUIKYhIzE,27.674724,85.2792291,bakery,Kirtipur,bakery,18,2,2,23,8,7,2,21,5,18,76,20,22,36,4.225,62.0625,10.958908491464824
ChIJCyKWog0Y6zkR-w5KQxvuaOA,27.6770155,85.28124559999999,bakery,Kirtipur,bakery,16,3,0,22,16,7,1,15,3,20,67,12,16,27,4.2625,73.875,6.428178690884227
ChIJ6Wdty-EZ6zkRMkfUN8rQGO8,27.674693,85.2779382,cake_shop,Kirtipur,bakery,19,2,2,22,6,9,1,20,4,19,84,22,24,35,4.058064516129033,65.19354838709677,62.678387726401965
ChIJoemqfQ4Y6zkRBdZs4FkyLlQ,27.6740911,85.2802153,cafe,Kirtipur,bakery,18,2,2,24,7,7,2,18,5,14,76,22,22,38,4.25,55.0,47.93897399910127
ChIJrzPwfGkZ6zkR3TQTZ5qaz2w,27.6866003,85.28349209999999,bakery,Kirtipur,bakery,5,0,0,5,10,2,0,18,1,4,32,6,7,6,4.58,46.2,179.69087038869728
ChIJ3x__9JUj6zkRi89ugxHRRtM,27.6687645,85.2689209,bakery,Kirtipur,bakery,0,0,0,1,0,2,0,4,2,5,15,5,3,6,4.216666666666667,104.16666666666669,54.61280075057779
ChIJ0Y-OFvkZ6zkRHToiZycQ_ks,27.6728082,85.2738335,bakery,Kirtipur,bakery,6,1,1,6,2,5,0,16,3,10,46,19,8,6,4.233333333333333,24.83333333333333,246.41977064519185
ChIJdbEc6p4Z6zkRZ9f6rWe6KKY,27.6937349,85.27418639999999,bakery,Kirtipur,bakery,2,0,0,1,0,0,0,3,0,3,3,0,2,5,4.26,19.6,41.11629535054234
ChIJQ5QGlQsY6zkRe3qryYpcN7U,27.6762389,85.2761606,cafe,Kirtipur,bakery,17,2,0,21,3,8,2,19,2,24,67,23,25,33,4.076666666666666,77.63333333333334,204.45940696796083
ChIJBZUJYQAZ6zkRzcmfp6_S8bQ,27.693965,85.27385950000001,bakery,Kirtipur,bakery,1,0,0,1,0,0,0,2,0,3,2,0,1,5,4.12,23.8,41.11629535054234
ChIJAaDQ9TkZ6zkRVkLU7eu4EnQ,27.688797,85.27807159999999,bakery,Kirtipur,bakery,3,0,0,5,1,0,0,18,0,3,29,11,4,9,4.328571428571428,35.57142857142857,92.2973816772364
ChIJgXWdIgAZ6zkRAvQQaNWUaro,27.6858353,85.2753474,bakery,Kirtipur,bakery,0,0,0,1,0,1,0,10,0,4,31,10,7,6,4.76,9.4,211.87484436122085
ChIJn-ceBgAj6zkRg7x58diBQq0,27.6698186,85.2700256,bakery,Kirtipur,bakery,0,0,0,1,0,2,0,6,2,5,20,5,4,6,4.283333333333334,105.16666666666669,35.33429236126338
ChIJmTAlHYcZ6zkRFIIyYaiNbmc,27.6979562,85.282572,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.000000000000001,32.666666666666664,470.81210781013385
ChIJEa2ByAUZ6zkRm_WqT2aZ-Fg,27.6776318,85.2803847,bakery,Kirtipur,bakery,17,3,0,25,16,9,1,17,3,28,82,12,19,30,4.203571428571428,67.03571428571429,81.40421397281814
ChIJy_Vzd9Yj6zkRRgOvUbhi0WU,27.6856597,85.2691909,bakery,Kirtipur,bakery,3,0,0,1,0,5,0,9,0,13,35,9,7,4,4.825,34.25,186.4314311334185
ChIJu_bnIwAZ6zkR9wlV8r2HQyE,27.6630019,85.2774207,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,7,1,0,1,5.0,6.0,480.2857727516201
ChIJUUT35N8X6zkRC2cNgGsx1mg,27.6520555,85.3053812,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.5,57.75,192.92564247151805
ChIJlfFnrS8Z6zkRRMx0xVS8Ppc,27.6959394,85.2773381,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4.233333333333333,12.666666666666666,179.58541567066248
ChIJCVC4678Z6zkRuMJKFloJJnw,27.6832104,85.29581739999999,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.6,24.0,395.8780469940995
ChIJOSn6UYYX6zkR0wqSQBMPbqc,27.6545691,85.3051294,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.65,19.0,38.47566093223758
ChIJfZJ3HmIZ6zkRvaBRBwNU-XU,27.6941823,85.28530959999999,bakery,Kirtipur,bakery,1,0,0,2,0,0,0,1,0,0,1,0,0,4,4.625,53.0,27.932938759334288
ChIJuaUGmQwZ6zkR1QJK8dkRmV4,27.6699154,85.2798791,bakery,Kirtipur,bakery,6,0,2,9,3,5,1,8,3,11,41,11,22,20,4.338888888888889,23.944444444444443,68.36063221477157
ChIJW02pdAAZ6zkRLHEUCdaOlyc,27.6896193,85.2779438,bakery,Kirtipur,bakery,3,0,0,5,1,0,0,18,0,1,23,9,3,10,4.322222222222222,33.0,75.69287515106932
ChIJ_6FsfcIX6zkRVB4OW8XGxM4,27.6535642,85.3044139,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.5,62.25,94.60434497036512
ChIJPau-ZQAZ6zkRfF3_RYG6a5Y,27.6949626,85.2787907,bakery,Kirtipur,bakery,0,0,0,1,0,0,0,3,0,1,0,2,2,5,4.779999999999999,13.4,179.58541567066248
ChIJL8D5N2QZ6zkRQZef3DfAtqY,27.7086419,85.281826,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,834.8779544295262
ChIJ2U4aNnsX6zkR2n4n676byrg,27.6498731,85.2808131,bakery,Kirtipur,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.4,83.25,16.623129999936335
ChIJG56OeU0Z6zkR-s_DRF0q-qA,27.6705294,85.2799141,coffee_shop,Kirtipur,coffee_shop,13,1,2,20,5,4,1,11,3,15,46,12,26,29,4.258333333333333,49.5,68.36063221477157
