place_id,restaurant_name,latitude,longitude,search_area,building_count_500m,Demand,Accessibility,Competition,Population
ChIJA58afUsb6zkRcthdp-lU4p4,Nani’s Kitchen,27.72107,85.36146699999999,Boudha stupa,1987,0.2149,0.4793,0.2707,0.3474
ChIJ_XYlUdob6zkRCKW77n7eH1s,La Casita de Boudhanath - Spanish Tapas Bar & Restaurant,27.7209084,85.3623082,Boudha stupa,2084,0.2296,0.4835,0.2719,0.3643
ChIJtfILMAAb6zkRo6dap-sggRc,The Melting Pot,27.726754,85.3685096,Boudha stupa,2056,0.1112,0.3485,0.4126,0.3594
ChIJl2GAYwAb6zkR5xs90vU_aLI,Lokha Newari Restaurant,27.7201834,85.3590176,Boudha stupa,2133,0.2187,0.4927,0.3218,0.3729
ChIJBz-qHkUb6zkR3y9_hgeGNPo,TseYou Restaurant,27.7265363,85.36815759999999,Boudha stupa,2051,0.1163,0.3483,0.401,0.3586
ChIJv_2Zit4b6zkRfdyCmfucIzk,Thamel Picnic Korean Restaurant (Boudha Branch),27.7204274,85.3604747,Boudha stupa,2091,0.224,0.4958,0.2944,0.3656
ChIJN0Hxb9kb6zkRlw-yiI7-2Z0,Sichuan Cafe Restaurant,27.7250647,85.3650031,Boudha stupa,2054,0.1778,0.3646,0.3223,0.3591
ChIJe4GSWwAb6zkR8zSZh3TSAeI,Vanah Cafe,27.7261547,85.36325959999999,Boudha stupa,2117,0.1548,0.4233,0.3415,0.3701
ChIJN4a731ob6zkRPTRcUVvvEEc,Sangye La Cafe and Restro,27.7235634,85.3634695,Boudha stupa,2017,0.2127,0.47,0.2533,0.3526
ChIJgVG3qc4b6zkRAilX-bfdGP0,"Fuchhey Restaurant, Boudha",27.7205419,85.3611974,Boudha stupa,2068,0.2257,0.487,0.2801,0.3615
ChIJ70JYVTMb6zkRYgxVY3-Pjik,Sichuan Restaurant,27.7231655,85.3605108,Boudha stupa,1931,0.2263,0.4907,0.2782,0.3376
ChIJ5X6J9ecb6zkR_iDgKmPP64k,Taso Cafe,27.7280474,85.3698132,Boudha stupa,1891,0.091,0.3389,0.4703,0.3306
ChIJaxc5aAkb6zkRhvBcnzeqSG0,Himalayan Dolpo Thakali Restaurant,27.7223498,85.36196269999999,Boudha stupa,1935,0.2254,0.4664,0.2566,0.3383
ChIJ26Mtuv4b6zkRm5dy3p_rRMQ,"Pata Handicrafts, Restaurant and Cafe.",27.7224494,85.3609029,Boudha stupa,1897,0.2261,0.4707,0.2615,0.3316
ChIJ1RGo3oIb6zkRTJZ12EcXtHk,Cold and Hot Spicy Noodles,27.7231669,85.36193659999999,Boudha stupa,1912,0.2303,0.4776,0.256,0.3343
ChIJ3dhhSdob6zkR11gHh3i-g_A,PHO99 BOUDHA,27.72104,85.3615846,Boudha stupa,2006,0.2177,0.4793,0.2714,0.3507
ChIJiVzarF8Z6zkREUvLLDifIyE,Chacha Chiya Boudha,27.719840500000004,85.36214749999999,Boudha stupa,2295,0.2416,0.4944,0.2924,0.4012
ChIJsxbdcFYb6zkR0u0DUYwg9vE,Mitahara Restaurant,27.726295500000003,85.3636286,Boudha stupa,2092,0.1489,0.3753,0.3536,0.3657
ChIJ9XzLN_4b6zkRpsUaa9gDjzo,ROKPA Garden Restaurant - Best Restaurant in Boudha,27.7236145,85.3613755,Boudha stupa,1934,0.2263,0.5012,0.2646,0.3381
ChIJ52qaKgAb6zkR0KGA6IUjXK4,"Mamma Mia Stop Cafe & Restaurant(Indian, Chinese, Nepali, Pizza and Burgers)",27.7184552,85.3601525,Boudha stupa,2446,0.2465,0.4989,0.3466,0.4276
ChIJ2U1KivYb6zkR-baUpjkKp4Y,Persia's Biryani Restaurant,27.723602,85.36426399999999,Boudha stupa,2068,0.2257,0.47,0.2636,0.3615
ChIJ7VX-NgAb6zkR734ecPGQaT4,Donxyang Dhim Restaurant Boudha,27.719579600000003,85.3674143,Boudha stupa,2010,0.2126,0.4151,0.4413,0.3514
ChIJZ21hBgAb6zkR10_lpun2PTA,Harima Japanese Restaurant Nepal,27.720215,85.36010019999999,Boudha stupa,2130,0.2209,0.4999,0.2975,0.3724
ChIJU7up1Kcb6zkRA60dFY4-4xw,I Restaurant,27.7223924,85.3666375,Boudha stupa,2144,0.216,0.3945,0.3312,0.3748
ChIJuS7EylQb6zkR8Mm9DwVAyg8,Orchid restaurant,27.7226272,85.3627164,Boudha stupa,1976,0.2093,0.4773,0.2478,0.3455
ChIJ07oO1Nsb6zkRKNGC9ltq6NU,Khorlo Restaurant & Cafe,27.7218341,85.3641557,Boudha stupa,2083,0.2394,0.4819,0.256,0.3642
ChIJyXB5J9ob6zkR9M7C_2lyZgE,Kimchee Korean Restaurant/Karaoke,27.7202065,85.3603686,Boudha stupa,2133,0.2211,0.499,0.2974,0.3729
ChIJgUQGcngb6zkRzwK02x9juS8,Eutteum Korean Restaurant,27.7240392,85.3667104,Boudha stupa,2067,0.2106,0.3589,0.343,0.3614
ChIJt7fzWwAb6zkR10xTo58GpFI,Lumanti Pasa Newari Restaurant,27.7203814,85.3649836,Boudha stupa,2173,0.2367,0.4991,0.3017,0.3799
ChIJjbDMbAAb6zkR-38aQv4EZdQ,"Aama Thakali Restro & Bar | Restaurant in Boudha, Kathmandu",27.7181006,85.3600326,Boudha stupa,2499,0.238,0.4853,0.3508,0.4369
ChIJq_e5Af4b6zkR61xd-lCqcuM,New Sherpa restaurant,27.7270346,85.36516429999999,Boudha stupa,2028,0.1472,0.3563,0.3834,0.3545
ChIJzfAcd9sb6zkRrh8bk4tsWMc,Kunga Hotel Restaurant,27.723321,85.36290609999999,Boudha stupa,1979,0.1981,0.4714,0.2558,0.346
ChIJlTSEVgob6zkRs1ZG4SVDZxo,Aavash heartconnect restaurant,27.7205467,85.3611784,Boudha stupa,2069,0.2257,0.487,0.2783,0.3617
ChIJX7tZwEsb6zkRT6TTcRBYjwg,Secret Garden Restaurant & Cafe,27.7205507,85.360956,Boudha stupa,2061,0.2206,0.4864,0.2807,0.3603
ChIJO2ZzSzsb6zkRWEb68wI7WbA,Sang's Restaurant & Lounge Bar,27.7279083,85.3701766,Boudha stupa,1849,0.0955,0.3354,0.4711,0.3233
ChIJj9ixS8Ub6zkR89nJ2hB3Yho,Dream Garden Restaurant & Bar,27.720178,85.36487970000002,Boudha stupa,2199,0.2401,0.4963,0.3048,0.3844
ChIJp8QOK04b6zkR6ls3QR4gOZ4,Aku Pema Restaurant,27.721808,85.3604402,Boudha stupa,1957,0.2262,0.4844,0.2765,0.3421
ChIJ21N_Eesb6zkR50gP2y-xdUY,Ananda Tree House,27.7262434,85.3648716,Boudha stupa,2051,0.1522,0.364,0.3543,0.3586
ChIJ98OgzWkb6zkRguaSY0zXIP4,Exile bird Cafe & Restro,27.723566100000003,85.3642278,Boudha stupa,2067,0.2268,0.4712,0.2636,0.3614
ChIJD5_OIgAb6zkRstTtrLg7uoM,Cafe Genesis,27.7271328,85.36471499999999,Boudha stupa,2039,0.1489,0.3594,0.3847,0.3565
ChIJganrDO0b6zkRLw8O7UHJ0GQ,Ugyen Cafe,27.7238993,85.3602615,Boudha stupa,1961,0.226,0.4858,0.2775,0.3428
ChIJld-eX9ob6zkRXgOqiYOmvPM,G Cafe Boudha,27.7201102,85.3626826,Boudha stupa,2273,0.2233,0.481,0.2873,0.3974
ChIJY93PLwAb6zkR5NCpCNROm7Q,Lo cafe (mustang),27.7255752,85.3654866,Boudha stupa,2048,0.1547,0.35,0.3576,0.358
ChIJrZmCfgAb6zkRfFUadUVHMv0,Cafe De Mandala,27.7214239,85.36300159999999,Boudha stupa,2112,0.2184,0.4651,0.2585,0.3692
ChIJbb6cRTkb6zkRlisimtXVaXs,Murakami Cafe,27.7248916,85.3626694,Boudha stupa,2042,0.1658,0.462,0.3049,0.357
ChIJDRFCY80b6zkRcbfslOJWzCA,Nimitta Cafe for Buddhist Practice,27.721964,85.3618145,Boudha stupa,1963,0.2231,0.4699,0.261,0.3432
ChIJB9pVnL8b6zkR7PZ3LROLdAQ,Gravity Cafe,27.7225712,85.36221809999999,Boudha stupa,1940,0.2293,0.4764,0.2493,0.3392
ChIJNzgtbW8b6zkRdHO70LmO5qo,888 Cafe,27.7232434,85.36010189999999,Boudha stupa,1963,0.2202,0.4959,0.2813,0.3432
ChIJCfbEr-wb6zkRv5zmFfwdBTg,Utpala Cafe,27.7247912,85.3621381,Boudha stupa,2073,0.1743,0.4624,0.2978,0.3624
ChIJu-eRaeUb6zkRKaATYcsDwjI,Caravan Cafe & Rooftop,27.7219665,85.3618206,Boudha stupa,1962,0.2231,0.4699,0.261,0.343
ChIJ75ywRwAb6zkRaVq6hMXTkgA,"FiLLi Cafe | Boudha, Kathmandu",27.7213762,85.3613058,Boudha stupa,1952,0.2134,0.4768,0.273,0.3413
ChIJUTbE7iwZ6zkRThVAYPu1DNg,Cafe Chitra,27.7185593,85.3602202,Boudha stupa,2427,0.2501,0.4975,0.3417,0.4243
ChIJQch0MxcZ6zkRvEKxfXwk4dY,Bodhiz Cafe,27.7212799,85.3630993,Boudha stupa,2139,0.2193,0.4676,0.2586,0.374
ChIJ84IvoGkb6zkRtO8BPDXfUQE,Arabica Coffee Boudha Stupa,27.7208914,85.3620682,Boudha stupa,2074,0.2236,0.4836,0.2707,0.3626
ChIJY8fs0KUZ6zkRusNgnw108yo,PeeDee Beans Coffee,27.7210562,85.3624482,Boudha stupa,2078,0.2324,0.4822,0.2719,0.3633
ChIJndYBsdsb6zkRoHhEHGBpHos,Flavor’s Cafe’,27.7221872,85.3618098,Boudha stupa,1943,0.229,0.4691,0.2584,0.3397
ChIJrzqtKE4Z6zkRW3EW4Sd2kwo,kar.maCOFFEE @ HUB,27.724280900000004,85.3620935,Boudha stupa,1985,0.1902,0.4952,0.2705,0.347
ChIJJxan3Nwb6zkREG47SyQLMG0,Ramsterdam Cafe,27.7260828,85.3634611,Boudha stupa,2095,0.1557,0.3753,0.3426,0.3663
ChIJVeDdEWQZ6zkROXe-Nnw6HGg,Teen tongue cafe,27.718279100000004,85.34998039999999,Boudha stupa,2425,0.2748,0.4079,0.4966,0.424
ChIJ4cPAcwAb6zkRq4AJwnjezoI,Logout Cafe,27.7142413,85.3596493,Boudha stupa,2119,0.1344,0.4364,0.4999,0.3705
ChIJIfXewpcb6zkRQn_PluMR8E8,MALAYA CAFE,27.7262929,85.3635043,Boudha stupa,2099,0.1519,0.3758,0.3485,0.367
ChIJAdyDPB0b6zkRp1f3njmfyS4,Organic smoothie Bowl and Cafe - Boudha,27.7199454,85.3612057,Boudha stupa,2194,0.2291,0.4894,0.2901,0.3836
ChIJW970JSEZ6zkRkLbzew4KBHw,HUB,27.7241583,85.3621509,Boudha stupa,1965,0.1931,0.4954,0.2583,0.3435
ChIJBWIKJK0b6zkRec470q1FeXg,DEWA Cafe & Bar,27.7222829,85.3583199,Boudha stupa,2076,0.2146,0.4616,0.3158,0.3629
ChIJC4n7zqob6zkRnAjSOR7atME,D SALDON CAFE,27.7270586,85.36865159999999,Boudha stupa,2061,0.1123,0.3515,0.4152,0.3603
ChIJtbrIxkUb6zkRNt5CkcTKPL4,Luna Café,27.7277164,85.36884549999999,Boudha stupa,1989,0.1087,0.3552,0.4174,0.3477
ChIJxenbQ4Ub6zkRA8-0V8UnDE8,Yak Cafe,27.7277301,85.3687918,Boudha stupa,1978,0.1097,0.3551,0.4181,0.3458
ChIJx5nTdtsb6zkR_ZLf12C6X5U,Shambhala Café,27.7234213,85.3630021,Boudha stupa,1976,0.198,0.4717,0.2555,0.3455
ChIJW7UMeQAb6zkRTwyRaYm56Zk,Khambu Cafe,27.7261548,85.36762329999999,Boudha stupa,2020,0.1342,0.3383,0.3963,0.3531
ChIJS6YkXyYb6zkR1CfZHiomChY,Pahuna,27.721975,85.3618508,Boudha stupa,1960,0.224,0.4698,0.2607,0.3427
ChIJOTKqntAb6zkRAtgWkLmjyf0,Café Koi,27.7256752,85.3659874,Boudha stupa,2030,0.1477,0.3465,0.3567,0.3549
ChIJLfPbINob6zkR83zMp0YL5m4,TAJ CAFE ताज क्याफे Boudha,27.7218529,85.3614972,Boudha stupa,1962,0.2199,0.4724,0.268,0.343
ChIJfSPVlLEb6zkRfeVCGLO6fXc,Mahayana Café,27.7265161,85.36831289999999,Boudha stupa,2066,0.1167,0.3443,0.3995,0.3612
ChIJ32KqsZkb6zkRC5x5Is5dI1g,Sundari cafe & restaurant,27.719754,85.3611662,Boudha stupa,2262,0.2303,0.4939,0.2917,0.3955
ChIJgSIX74Ub6zkRekJE0eip_mM,The Trails Café,27.7221402,85.3628562,Boudha stupa,2002,0.2041,0.4566,0.2425,0.35
ChIJ6ZSYsvYb6zkRmvPRqYMiY0g,The Farmhouse Cafe & Bar,27.7189997,85.36077689999999,Boudha stupa,2415,0.2569,0.5037,0.3116,0.4222
ChIJn_ccVgAb6zkRAj-EnbiP9pc,Namdak Dechenling Cafe,27.7234548,85.3609808,Boudha stupa,1925,0.2295,0.4896,0.2661,0.3365
ChIJAze1Hi4b6zkRmMeH3xqc5Qg,Tiny Cafe,27.7230515,85.3606427,Boudha stupa,1919,0.2264,0.4776,0.276,0.3355
ChIJTRfGjSUZ6zkR5sHCR4uHhRs,Cafe #Tag,27.7167155,85.34426859999999,Boudha stupa,413,0.0456,0.2708,0.5055,0.0722
ChIJITORxhob6zkRhuMdCzHfxIM,GANGJONG CAFE BOUDHA,27.7215957,85.36102129999999,Boudha stupa,1951,0.2174,0.4799,0.2721,0.3411
ChIJNYo3qfgb6zkRTzAkJscOOuk,Himalaya Cafe,27.7289081,85.3682695,Boudha stupa,1921,0.1228,0.348,0.4271,0.3358
ChIJYbloqdsb6zkRJU7NgEStVt4,Coffee Shop,27.721879,85.362488,Boudha stupa,1999,0.2284,0.4699,0.2614,0.3495
ChIJAQ6BzbQb6zkRJdeIOcEdZMk,Makundo Cafe - Pub,27.7178771,85.3619989,Boudha stupa,2573,0.227,0.4958,0.3476,0.4498
ChIJ8c2Xydsb6zkR4wgsNNzB9y0,White Horse Cafe,27.7218731,85.36130720000001,Boudha stupa,1937,0.2204,0.475,0.2729,0.3386
ChIJV7c4HpgZ6zkRcyOPAONXtXk,Bade’s Cafe & Restro. (बाडेस् क्याफे एण्ड रेष्ट्रो),27.7246408,85.34955819999999,Boudha stupa,1933,0.1584,0.3883,0.4955,0.3379
ChIJz1nxUNob6zkRn3r1Q5XjxgQ,Hello Restaurant & Cafe,27.7208477,85.3620622,Boudha stupa,2069,0.2236,0.4858,0.2704,0.3617
ChIJL_Fmivsb6zkRqx2nuKbxF7M,District 76 Lounge & Bar,27.7189646,85.35693289999999,Boudha stupa,2307,0.216,0.4089,0.4348,0.4033
ChIJ7y0pix4b6zkRJxsonS8azmI,Shishaz House And Bar,27.7210469,85.3678337,Boudha stupa,2065,0.2047,0.4146,0.4389,0.361
ChIJ_9BjcgAb6zkRK667Z9HwxNc,Vesper and Vine restaurant and bar,27.7259901,85.36742509999999,Boudha stupa,2017,0.1354,0.335,0.3938,0.3526
ChIJHwwBmmcb6zkREBeGRcvEO-I,Phantom lounge and bar,27.7210425,85.3678525,Boudha stupa,2066,0.2036,0.4146,0.4401,0.3612
ChIJIfSupYgb6zkRC4ErIJqYnrg,Epiphany Art Cafe and Live House,27.7208424,85.3655423,Boudha stupa,2067,0.2149,0.447,0.3134,0.3614
ChIJnb1bXAAb6zkR5NDv0_d6fxY,La Céline Restaurant & Bar,27.72798,85.37060269999999,Boudha stupa,1771,0.0909,0.323,0.473,0.3096
ChIJwVkD3zYb6zkRP6K4Yx1aFr8,Basket Lounge and Bar,27.7210081,85.3677115,Boudha stupa,2085,0.2105,0.4165,0.4297,0.3645
ChIJc6axDcsZ6zkRtmAUmD8RxUI,"Whiskey and Wine, Boudha mahankal road",27.719707,85.3506977,Boudha stupa,2519,0.315,0.4261,0.5097,0.4404
ChIJKXjjX2cZ6zkR4bYPtFYCr0Y,The Grounds Bar & Lounge,27.7463406,85.33962559999999,Boudha stupa,0,0.0,0.1618,0.5019,0.0
ChIJ1T8Dy2Yb6zkRWZC6TLB9ecE,Connections Bar And Grill,27.7212981,85.3575479,Boudha stupa,2145,0.1986,0.4647,0.3618,0.375
ChIJz3bGVwcZ6zkRHT2IEYXexdU,Aqua by Karma - Cocktail Bar,27.7200419,85.3278957,Boudha stupa,2340,0.2564,0.4012,0.5209,0.4091
ChIJVQJZyowb6zkRvM-93cur0b8,Ama Bakery,27.7223432,85.3619507,Boudha stupa,1937,0.2254,0.4665,0.2588,0.3386
ChIJX9WfSQAb6zkRLE5O5eg-zI8,Sweet Layers Bakery,27.7282763,85.35905760000001,Boudha stupa,2271,0.1775,0.448,0.4731,0.397
ChIJAfELX58b6zkRyPNAfNT1mvg,Utpala Bakehouse,27.7246711,85.3622953,Boudha stupa,2046,0.1774,0.4606,0.2911,0.3577
ChIJE9RtaAAb6zkR6tNZ-fqcopg,Lakuri bakery,27.7239849,85.35620569999999,Boudha stupa,2117,0.1904,0.4457,0.474,0.3701
ChIJFyM_XIgb6zkRbT49aU3N1mc,Baker Mom's Bakery And Confectionery,27.7273042,85.3694158,Boudha stupa,2048,0.1003,0.3527,0.457,0.358
ChIJkymxCwEb6zkRtqygevtg9N0,The high Himalayan bakery Ramhiti Boudha,27.727908,85.363843,Boudha stupa,2095,0.1744,0.3902,0.3885,0.3663
ChIJpfOIHwAb6zkRBqouZsvLCoY,House of croissant,27.7261536,85.3676188,Boudha stupa,2019,0.1342,0.3383,0.3954,0.353
ChIJtZpPbNMb6zkRHbXfvaFodtA,Traditional Taj Bakery,27.7209033,85.36556639999999,Boudha stupa,2065,0.2139,0.4461,0.3175,0.361
ChIJv37RfQAb6zkR_Gp2llrPivk,Lemon tree bakery and cafe (boudha branch),27.7223235,85.36391669999999,Boudha stupa,2055,0.2347,0.4793,0.2527,0.3593
ChIJ9XvYdWYZ6zkR9RjkQM8NTXY,Mamas Bakery Pvt. Ltd.,27.730473,85.3638302,Boudha stupa,1944,0.1318,0.3755,0.4393,0.3399
ChIJS8CA-3sb6zkR5WnLOi3Ng1U,Saino Bakery,27.7128251,85.3611198,Boudha stupa,1527,0.1023,0.4264,0.5115,0.267
ChIJfRTkqj8b6zkR6wCcY-LgNBg,B Live Bakery,27.715451,85.35290200000001,Boudha stupa,2792,0.2888,0.4104,0.519,0.4881
ChIJqQSYbigb6zkRb_o9-enSe-M,City cake palace,27.7219375,85.3750625,Boudha stupa,1217,0.1341,0.3905,0.4976,0.2128
ChIJrUvqFT4b6zkRKQO-O5fyuE0,Golden Rise Bakery,27.7261618,85.3633574,Boudha stupa,2111,0.1539,0.3753,0.3421,0.3691
ChIJRVOJ1SUZ6zkRMhLS6JQYhG8,Mitho bakery,27.7185708,85.3492184,Boudha stupa,2196,0.2787,0.4007,0.5007,0.3839
ChIJyztbawAb6zkRfVo3NvNeHvo,Choco dream bakery,27.7273984,85.3570804,Boudha stupa,2394,0.1598,0.5054,0.5023,0.4185
ChIJw6sWhGcZ6zkRi1GTzCHNaPk,Signature Bakery,27.7282947,85.34744289999999,Boudha stupa,613,0.0439,0.3128,0.4776,0.1072
ChIJ_UOoNwAb6zkRjAG_cT4faJQ,Pemaz Bakery,27.7152494,85.36126580000001,Boudha stupa,2299,0.1376,0.4156,0.4915,0.4019
ChIJRxiK1mUb6zkRcavG4tfb_Fw,Taja Bakery Udhyog,27.7279049,85.3568584,Boudha stupa,2454,0.1725,0.5092,0.503,0.429
ChIJOVHIUAAb6zkRBltEu8K1NFE,Sunny Bakery,27.7217423,85.3681934,Boudha stupa,2128,0.1928,0.4193,0.436,0.372
ChIJnUUHz9sb6zkRrHh-W_HbtGc,Maya Bakery Garden Restaurant,27.7223605,85.3607296,Boudha stupa,1903,0.2238,0.4819,0.2712,0.3327
ChIJk7luiU8b6zkRiAw_4E4Beus,Sky Bakery,27.7268221,85.3578764,Boudha stupa,2301,0.1582,0.4548,0.472,0.4023
ChIJX_eRDgAb6zkRQb8yJjnOD0E,Shanti bakery shop and cafe,27.7122071,85.36895469999999,Boudha stupa,1269,0.1118,0.3365,0.7764,0.2219
ChIJPfjspr4Z6zkRhFx4YHyXOIQ,Mahankal Bakery,27.7226981,85.3547359,Boudha stupa,2112,0.2085,0.4115,0.4903,0.3692
ChIJe39FRwAb6zkRgrgEDewkSf0,Sweetest Bakery Tusal,27.717693,85.3557331,Boudha stupa,2695,0.2248,0.4184,0.4823,0.4712
ChIJzYJ-qr8b6zkRS4KV5Xa9CQU,Fresh Heart Bakery,27.7216688,85.3715922,Boudha stupa,1828,0.1952,0.4113,0.4795,0.3196
ChIJwwh5WwAZ6zkRJH0P8e2IElk,360 Bakery Cafe,27.7164082,85.3464726,Boudha stupa,1101,0.1423,0.3066,0.503,0.1925
ChIJxZzsId0b6zkRDXFwZhT6cws,The Safi’s Bakery,27.7276562,85.3640891,Boudha stupa,2082,0.1602,0.3894,0.3841,0.364
ChIJy5HZH6wb6zkRNrjXbS4UeCA,Nehal bakery shop,27.7154247,85.35943639999999,Boudha stupa,2486,0.1552,0.4207,0.4889,0.4346
ChIJxU8ZKgMb6zkR_KYTIfalsBc,Ad's Bakery Cafe,27.7286427,85.3551519,Boudha stupa,2420,0.1714,0.5404,0.5067,0.4231
ChIJi8LrcwAb6zkR28lQRIITEQc,CEO Bakery,27.7216279,85.3740684,Boudha stupa,1425,0.1463,0.4009,0.4891,0.2491
ChIJj54jm_gb6zkR2E5k663sJD8,Lucky7 Cake Palace TINCHULI,27.7272274,85.36924739999999,Boudha stupa,2057,0.1014,0.3527,0.4192,0.3596
ChIJHaPntZEb6zkRq6XA2l9VofE,Leo's Bakery Cafe,27.7228564,85.3730637,Boudha stupa,1642,0.1709,0.4083,0.4905,0.2871
ChIJic9dKvAZ6zkRBSolk10gq5o,Gautam Fresh Bakery cafe,27.7160133,85.3449801,Boudha stupa,544,0.0614,0.2745,0.5028,0.0951
ChIJhSQeFQAb6zkR4DGKz7UpGgM,Dolma book shop and bakery,27.7279875,85.36885939999999,Boudha stupa,1954,0.1137,0.353,0.4202,0.3416
ChIJRxBLfgQb6zkRNF_hpryW7WM,Queen's Bakery &cafe,27.7139658,85.3562425,Boudha stupa,2312,0.1543,0.4239,0.5102,0.4042
ChIJXSoKG8Mb6zkR1n7UXtmftvI,"Rajaram's Bakery - Boudha, Kathmandu",27.7265772,85.36821169999999,Boudha stupa,2056,0.1162,0.3485,0.3995,0.3594
ChIJRzpXFlIb6zkR7glhZZMT5Sg,Cake place Dakchhindhoka,27.7222289,85.385645,Boudha stupa,0,0.0,0.2219,0.8071,0.0
ChIJ3cl1PIYb6zkR5Q4Vt1aw-50,Sitaram Bakery,27.7270411,85.3552133,Boudha stupa,2469,0.1853,0.5387,0.5043,0.4316
ChIJxa85Z8Yb6zkRayQ-3J0-768,Taj Bakery Shop,27.721349,85.3716589,Boudha stupa,1795,0.2034,0.4114,0.4795,0.3138
ChIJtWz7GQAZ6zkRvFSIZJ3oDIU,Bro Bakery,27.730878,85.3402569,Boudha stupa,0,0.0,0.2099,0.7795,0.0
ChIJ4XFUOwAb6zkRTY9z5FbG56k,Dynamic Bakery and Training Center,27.7215185,85.3708888,Boudha stupa,1859,0.1932,0.4044,0.4795,0.325
ChIJg6v2dAAb6zkRZPUCGgVG3dA,ROKPA Bakery,27.7237428,85.36153709999999,Boudha stupa,1948,0.2282,0.4997,0.2626,0.3406
ChIJEesdDE8b6zkRkKw7u8Ri8xM,Dreams of Bakery,27.7220036,85.37372450000001,Boudha stupa,1489,0.1529,0.4037,0.4843,0.2603
ChIJtYCcA7UZ6zkRLCfj3Mjm8fA,Nepali Central Kitchen (Bakery) Pvt.Ltd,27.7154088,85.3655062,Boudha stupa,2214,0.1556,0.4074,0.5076,0.3871
ChIJlQdlq_Mb6zkRM0M1YhgWjOQ,Hamro Bakery Cafe,27.7347921,85.36045759999999,Boudha stupa,780,0.0762,0.2972,0.5531,0.1364
ChIJB-DM7U8Z6zkR4-nmm1LlYqM,Lotus Bakery Cafe,27.7170437,85.3482399,Boudha stupa,1785,0.2217,0.3579,0.488,0.3121
ChIJwd4Zzy0Z6zkRVdW5oN-5vMs,Krishna Bakery and Confectionery,27.7142399,85.3547849,Boudha stupa,2506,0.1657,0.3934,0.5009,0.4381
ChIJ8yu9RWQZ6zkRgyq5rMntw2w,दोलखा भिमसेन Bakery Shop,27.7219247,85.34797999999999,Boudha stupa,1629,0.2123,0.3894,0.4942,0.2848
ChIJwe-1RmgZ6zkR27Y_m81PoiU,Taja Bakery & Coffee Shop,27.7175519,85.3472749,Boudha stupa,1504,0.1887,0.3478,0.4934,0.2629
ChIJc_E7vHoZ6zkRNTdydARWb8c,A.R.S. BAKERY,27.7165662,85.3484943,Boudha stupa,1801,0.2231,0.3559,0.4935,0.3149
ChIJA53PacMb6zkRnAvW1vlzZcw,Mik Bakery,27.725484,85.366637,Boudha stupa,2020,0.1671,0.3448,0.3613,0.3531
ChIJxS6lm50Z6zkR3XSRn8NU-EU,SSV Bakery,27.7248269,85.3530796,Boudha stupa,2417,0.1855,0.4979,0.4979,0.4226
ChIJSwx4TiQb6zkRpW3DpRC7h5U,Khadka Bakery,27.7144939,85.3785492,Boudha stupa,107,0.006,0.2469,0.7798,0.0187
ChIJ5yd7DgAZ6zkRrcZTLYc3s5c,Comfort Inn Bakery Shop,27.7259847,85.3549598,Boudha stupa,2468,0.1843,0.5176,0.5035,0.4315
ChIJu7wPAQAb6zkRm3Am9Fajy7E,Chiya sips,27.7180114,85.3615998,Boudha stupa,2558,0.2272,0.4836,0.3402,0.4472
ChIJ6-IHeAAb6zkR1JI8K5JOH9k,Miraz Coffee House,27.7162361,85.3631181,Boudha stupa,2418,0.1932,0.4802,0.4492,0.4227
ChIJLaBaUQAb6zkRsYQwY3MTDnM,Coffee Himalayan & Himalaya Jewellery,27.7196324,85.35622219999999,Boudha stupa,2320,0.213,0.4009,0.4454,0.4056
ChIJYXpGhhMb6zkRFDBYYV7esp4,Arabica Bud Coffee & Barista Training Center,27.720843,85.36052219999999,Boudha stupa,2018,0.2159,0.4906,0.2811,0.3528
ChIJOUjaQwAZ6zkRIq-LCq14nNk,Mila cafe Boudha,27.7204999,85.36061629999999,Boudha stupa,2077,0.2229,0.496,0.2857,0.3631
ChIJifmbn3Yb6zkRfHd3_SpGSg8,The Origin Coffee,27.7215801,85.3756367,Boudha stupa,1086,0.1286,0.3817,0.4893,0.1899
ChIJBbWjOQAb6zkRUJ4R3IpkXNM,Himalayan Java Coffee - Phulbari Boudha,27.7251367,85.36492419999999,Boudha stupa,2062,0.1678,0.365,0.3256,0.3605
ChIJY_jctdsb6zkRXSM6gB6AKt0,Himalayan Java Coffee - Boudha,27.7217619,85.3615148,Boudha stupa,1956,0.2163,0.474,0.2718,0.342
ChIJMbGHhKgb6zkRU-LaWgBh5k0,pearl international coffee school,27.720091,85.35856059999999,Boudha stupa,2158,0.2233,0.4643,0.3338,0.3773
ChIJxQnoBwAb6zkRwQ4UDCXVHOc,Gallery by Himalayan Java,27.721259,85.3613556,Boudha stupa,1959,0.2135,0.4766,0.2727,0.3425
ChIJl2RLjCUb6zkRxvAcZHv4hPs,Miraz Bakery,27.7197741,85.3614965,Boudha stupa,2285,0.229,0.4931,0.2937,0.3995
ChIJf6bHQwMb6zkRV_prBHR9nQo,HORPO CAFE,27.724454200000004,85.3641281,Boudha stupa,2068,0.2142,0.4312,0.2833,0.3615
ChIJFx81Zk0b6zkRaEdFgAZCKs8,ནོར་བཟང་ཚིག་ཇ་ཁང་། Norsang Book Cafe,27.7222044,85.3649798,Boudha stupa,2066,0.2279,0.4759,0.2638,0.3612
