place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m,google_types
ChIJJan17_0b6zkRR4DOqrGjPMs,clinic,Khushi Dental Clinic Pvt. Ltd.,dental_clinic,"P9C8+8J, Kathmandu 44600, Nepal",27.7207928,85.3665934,462.83,
ChIJ1Z2jF8Ub6zkRZxZXNJ_T0p8,clinic,Buddha Natural Thermal Therapy Centre,medical_clinic,"P9C8+8M5, Boudhanath Sadak, Kathmandu 44600, Nepal",27.720763,85.3667189,475.54,
ChIJNUZu8Lob6zkRJzRH4r3mHVY,clinic,Biotech Health Care,medical_clinic,"Gokarneshwor 6, काठमाडौँ 46100, Nepal",27.7198511,85.366723,500.94,
ChIJFwqFFxgb6zkRe46cD1evvOI,clinic,Sampurna Dental Clinic,dental_clinic,"Sampurna Dental Clinic, bus stand, First floor, Jorpati Chowk, Kathmandu 44600, Nepal",27.7210537,85.36708229999999,507.55,
ChIJd7zXFdAb6zkR7kZSVmmuY10,clinic,"Smile The Dental Clinic, Kathmandu",dental_clinic,"Smile Dental Marg, Kathmandu 44600, Nepal",27.7172539,85.3643046,515.46,
ChIJXxwRSSwb6zkRf3mfxfAMiPE,clinic,Dr Kunsang diagnostic centre,medical_clinic,"P9F8+RF6, Kathmandu 44600, Nepal",27.7241341,85.3661923,517.97,
ChIJQzSDkS0b6zkRvdEUeaCYbpc,clinic,KCCS Skin Hair and Laser Clinic Pvt. Ltd.,skin_care_clinic,"Tusal Marg, Kathmandu 44600, Nepal",27.7197996,85.35687899999999,528.63,
ChIJVbm64gIb6zkRe_HsZ4QfZ9E,clinic,Sahara Mind,medical_clinic,"Jorpati-06, Kathmandu 44600, Nepal",27.718857,85.36664669999999,542.19,
ChIJvUfhaAAb6zkR9tr2CjQPopE,clinic,Stupa Dental Care,dental_clinic,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.7261105,85.36353969999999,548.0,
ChIJEbu0YQAb6zkR9vT6IsbN9ms,clinic,Ramhiti bouudha,dental_clinic,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.7261319,85.3635674,551.07,
ChIJBZD0q8zpUSARNWZkW6MQg6A,clinic,Mahankal Dental Care Center,dental_clinic,"6 Mahankal Road, Kathmandu 44600, Nepal",27.7242977,85.35717439999999,569.71,
ChIJgfFkwh8b6zkRyna1GtRLoCc,clinic,Platinum Dental Clinic pvt.Ltd.,dental_clinic,"Ramhiti, Kathmandu 44600, Nepal",27.7262801,85.36377139999999,572.86,
ChIJD7Vpojob6zkREGnfs9hFDpo,clinic,Dental polyclinic,dental_clinic,"Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7181785,85.3667557,593.48,
ChIJ8ZsZWQAb6zkRywR5RE367B4,clinic,Monlam Dental Care,dental_clinic,"P9G8+84R, Phulbari Street, Kathmandu 44600, Nepal",27.7258573,85.36525209999999,594.17,
ChIJxdU1soAb6zkRrknvuPMH7ks,clinic,Vajra Dental Care,dental_clinic,"Old, Arab Bank Road, काठमाडौँ 44600, Nepal",27.7212776,85.3680947,605.95,
ChIJ6WXL4NIb6zkRrlTXpQ4-sfE,clinic,Sajhedari Optical Center,medical_clinic,"Purano Arab Bank, Kathmandu 44600, Nepal",27.7217916,85.3682621,623.9,
ChIJA_MeOgAb6zkRNV_7sIx9sk4,clinic,New Tibetan Optical and Eye Care Center,medical_clinic,"Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7211036,85.3683933,636.01,
ChIJSXU_JjEb6zkR7uLdVyTbQXQ,clinic,Sitaram Polyclinic,medical_clinic,"Sitaram Polyclinic, Kathmandu 44600, Nepal",27.7249223,85.3566802,649.85,
ChIJYbehwkQb6zkRedlbsBZUink,clinic,KMVC (Kantipur Mobile Veterinary Clinic & Pet Shop),veterinary_care,"chowk Ramhiti, Kathmandu 44600, Nepal",27.7269806,85.3639661,652.85,
ChIJUXXPdwAb6zkR2BI1cWn2gyU,clinic,Tanaduk Sowa-Rigpa Traditional Clinic,medical_clinic,"06 Boudha Rd, Kathmandu 44600, Nepal",27.723263300000003,85.3555248,664.93,
ChIJy86fUlYb6zkRoEcBP6GKkpI,clinic,Samaj Dental Boudha-Jorpati,dental_clinic,"Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7212089,85.3688789,683.31,
ChIJIUyELskb6zkRsEfXDr3xXh0,clinic,Eyemate Clinic Boudha,medical_clinic,"Ram hiti, Kathmandu 44600, Nepal",27.7271153,85.3646584,690.57,
ChIJefXXoNcb6zkRITt95-32j_k,clinic,parity Clinic,medical_clinic,"P984+JXJ, बौद्धवार मार्ग, Kathmandu 44600, Nepal",27.716584,85.3573909,697.21,
ChIJL8rx5UYb6zkR6kjMEVQJWOo,clinic,Sutra Diagnostics Pvt Ltd,medical_clinic,"Chuchepati, काठमाडौँ 44600, Nepal",27.7193158,85.3551385,708.11,
ChIJkx79SgAb6zkR4JsSFQCDuxM,clinic,Yogini Health Center,medical_clinic,"Kathmandu 44600, Nepal",27.7244463,85.3684631,726.47,
ChIJIQbbdU2yd08RrzNw-41F6ks,clinic,EASY DENTAL-BEST DENTAL,dental_clinic,"Mahankal Khanepani Sansthan, Mahankal Road, Kathmandu 44600, Nepal",27.7222693,85.3540008,787.56,
ChIJ_7TJCbYb6zkRGP0l18oWsis,clinic,Union Family Health Care Centre Pvt. Ltd.,medical_clinic,"P976+M46, Kathmandu 44600, Nepal",27.7142193,85.3602666,814.18,
ChIJKxryHxMb6zkRNAgIlJlENS0,clinic,OM KAPAN DENTAL,dental_clinic,"bhrikuti chowk, Kathmandu 44600, Nepal",27.7272936,85.3569785,818.18,
ChIJsyxNUe8b6zkRBvavk80jB_I,clinic,Aaradhya chasma pasal tatha aankha clinic,medical_clinic,"Tinchuli Chowk, Kathmandu 44600, Nepal",27.7270201,85.36730810000002,819.21,
ChIJ0VuT_CMb6zkR6fWY5Il4ntU,clinic,Ayurvedic Massage And Treatment,health,"Bhrikuti chok, Kathmandu 44600, Nepal",27.7273603,85.35698409999999,823.82,
ChIJGfrHEgcb6zkRcKcPiuRHDl4,clinic,Jimmewar Medical Hall,medical_clinic,"naya basti jorpati gokarneshwor 6, kathmandu 44600, Nepal",27.7160995,85.36787849999999,829.32,
ChIJQUFpCgAb6zkRFiGyIldhwuw,clinic,‍Aroma Optical,medical_clinic,"Metropolitian 1 Branch Office Kamalpokhari, 1387 Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7274482,85.35698699999999,831.55,
ChIJTR2vqN8b6zkR7V9wV_AuhPg,clinic,May review Poly Clinic,medical_clinic,"P9G4+XQM, 44600, Nepal",27.7274718,85.3569371,836.55,
ChIJK1MTIgAb6zkRQcWfZHtpjUs,clinic,Your Doctor’s clinic,medical_clinic,"P9H5+CJ4, Tenjing chowka, Budhanilkantha 44600, Nepal",27.7285164,85.3590837,840.81,
ChIJlQqrqN8b6zkRd4-JSOrwoaU,clinic,Clinic may review dentala,dental_clinic,"P9H4+2P5, 44600, Nepal",27.7275013,85.35687279999999,842.94,
ChIJc1WpMQAb6zkRAvYOOsA9_Sw,clinic,Padma Smile Dental Clinic,dental_clinic,"Mahankal Marg, Kathmandu 44600, Nepal",27.7265802,85.36819849999999,844.13,
ChIJqeCARt4b6zkRklLq6GOTfjk,clinic,V. Zone Optical,medical_clinic,"P9H5+88H, शान्तिनगर, Budhanilkantha 44600, Nepal",27.7283088,85.3583584,846.26,
ChIJGUzpeMYb6zkRbZdNxJpQ30c,clinic,Mother akyupersara Therapy,medical_clinic,"P9CC+G64, Boudha Rd, Gokarneshwor 44600, Nepal",27.721254,85.370565,849.11,
ChIJh2mEV5Ab6zkROs3ILIgF34g,clinic,Padmayani Optical and Eye Care,medical_clinic,"Tinchuli Chowk, Kathmandu 44600, Nepal",27.7266737,85.3682266,853.28,
ChIJb88TecYb6zkR_eAj-l8Mjrs,clinic,Rakchya and Clinics,pharmacy,"P9CC+F7V, Boudha Rd, Gokarneshwor 44600, Nepal",27.721248000000003,85.3706859,861.02,
ChIJkfoHr1Qb6zkRUcsZwZXkgUU,clinic,Chandeshwari chasma ghar Tinchuli,medical_clinic,"P9G9+P85, Sahid Park Rd, Kathmandu 44600, Nepal",27.7267779,85.3682431,862.46,
ChIJR1capcMb6zkREUDz0z9CIK4,clinic,Eye Sight Optical & Eye Clinic,store,"P9G9+M9G, Sahid Park Rd, Kathmandu 44602, Nepal",27.7266864,85.3684662,871.48,
ChIJldUlesYb6zkRGcwqY8pu_fg,clinic,Lord Buddha Opticals,medical_clinic,"P9CC+F83, Boudha Rd, Gokarneshwor 44600, Nepal",27.721136,85.3708039,872.95,
ChIJu76CdgAb6zkRGt4WEeeIWTo,clinic,Toni Ayurveda medical,medical_clinic,"P9CC+J92, Boudha Rd, Kathmandu 44600, Nepal",27.7211757,85.3708154,873.95,
ChIJbYzWhC8b6zkRk0WiG5O18DE,clinic,Chamunda therapy center,medical_clinic,"5 Chamunda Gate, Kathmandu 44600, Nepal",27.7212424,85.3710043,892.37,
ChIJxxUw3HYZ6zkRT-u1obniwZs,clinic,Smart Dental Hub,dental_clinic,"Pani Tanki, P9C3+G49, Tushal-Mahankal Rd, काठमाडौँ 44600, Nepal",27.7212826,85.352869,892.96,
ChIJpandaQAb6zkRvxcLRsQutqc,clinic,New sunrise optical,medical_clinic,"P9CC+GCH, Gokarneshwor 44600, Nepal",27.721332,85.371073,899.0,
ChIJx4LLSNYb6zkRcPwH_9nIYFY,clinic,Aarambha Pharmacy and Doctor's Clinic,,"P974+WJG, Boudhadwar Marg, Kathmandu 44600, Nepal",27.7148053,85.3565802,902.47,
ChIJH6QqY8Yb6zkRpyJB_AHBxu0,clinic,Siddartha Chasma Ghar,medical_clinic,"P9CC+JCP, Boudha Rd, Kathmandu 44600, Nepal",27.7215666,85.37110969999999,902.8,
ChIJk5ToYsYb6zkRrhxCtBL_kp0,clinic,कोइराला पोलिक्लिनिक एण्ड डाइग्नोस्टिक सेन्टर प्रा. लि.,medical_clinic,"Boudha Rd, Kathmandu 44602, Nepal",27.721622,85.371201,911.94,
ChIJW97k8Tob6zkRC_Op7FRgOas,clinic,Gokarneshwor Dental Clinic,dental_clinic,"Kathmandu Gokarneshwor-5, काठमाडौँ 44600, Nepal",27.7217418,85.371234,915.66,
ChIJwbUj_BLXyoURjYfVqRV6Re8,clinic,Aarogya Well Care Clinic,medical_clinic,"Aarogya well care clinic, Gokarneshwor 44806, Nepal",27.7208564,85.3712281,916.17,
ChIJ879Hs4Yb6zkRSrXGYyw-z6o,clinic,Healthy Muskan Dental Clinic,dental_clinic,"P9CC+GGJ, Boudha Rd, Gokarneshwor 44600, Nepal",27.7213352,85.37127960000001,919.34,
ChIJf4qyoqYb6zkRCo9TCfYE2Hs,clinic,DDMC-Doctor’s Dental Multispecialty Clinic,dental_clinic,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.7294949,85.36425009999999,929.47,
ChIJE4BhUAAb6zkRdNayC-LO-FI,clinic,Ramnagar Clinic and Diagnostic Centre,medical_clinic,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.729493,85.36443200000001,933.8,
ChIJBWOWT8Ab6zkRHYwgQsiwQZk,clinic,Nawa Chamunda Dental Clinic,dental_clinic,"P9CC+GHQ, Kathmandu 44600, Nepal",27.7213378,85.3714329,934.42,
ChIJrfdF2WIZ6zkRjRCDKq0SfyU,clinic,China Great Wall Hospital,medical_clinic,"7 Chuchepati, Kathmandu 44600, Nepal",27.7191267,85.3527699,937.07,
ChIJFUCUEwAb6zkRxBHyo47F1f0,clinic,"Khushi Dental Clinic, Tinchuli",dental_clinic,"P9G9+QJM, Sahid Park Rd, Kathmandu 44600, Nepal",27.7270028,85.3691327,943.79,
ChIJx7CDZLcb6zkR-v-WXad9sdw,clinic,Sonova Healthcare Pvt. Ltd,hospital,"Kathmandu 44300, Nepal",27.7280082,85.3558687,947.99,
ChIJy2LMMc8b6zkR4jdO4Gndttk,clinic,Himchuli Medical,medical_clinic,"Nayabasti Yuba (Youth) Club, Gokarneshwor 44600, Nepal",27.7167073,85.3702541,969.99,
ChIJmbOiFAAb6zkRrqKPsYilXUA,clinic,Zirconia Dental Pvt. Ltd.,dental_clinic,"P974+PCW, Kathmandu 44600, Nepal",27.7143708,85.3560715,971.02,
ChIJH9WBNgAb6zkRnMp3HP_vSV8,clinic,Sajha Metro Dental Clinic,dental_clinic,"5 Boudha - Jorpati Rd, Gokarneshwor 44600, Nepal",27.7215785,85.3718973,980.34,
ChIJ5TrvFh8b6zkR-pu5CrssCaQ,clinic,Sarweshwor Urban Health Centre,medical_clinic,"Gokarneshwor 03, काठमाडौँ 44600, Nepal",27.713505,85.36681039999999,999.29,
ChIJ36qDy54b6zkR3Dbk1zXp9tw,clinic,Sarweshwor Dental Home,dental_clinic,"Gokarneshwor 03, Kathmandu 44600, Nepal",27.7135161,85.3668495,1000.06,
ChIJ1xsapdgZ6zkRDcPMpAvy3CE,clinic,Texsas Medical Center Pvt. Ltd,medical_clinic,"Kathmandu 44600, Nepal",27.7192423,85.3518753,1019.08,
ChIJTzQMWnYZ6zkRZmObUU8uDQU,clinic,Jolly Family Dental Care,dental_clinic,"Chuchepati, P992+MQ8, बौद्धनाथ सडक, काठमाडौँ 44600, Nepal",27.7191166,85.3518823,1021.77,
ChIJM2JnEQAb6zkRJmv4dH9zRTA,clinic,ARYA TARA SOWA RIGPA CLINIC & THERAPY CENTER,medical_clinic,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.7304947,85.363995,1032.4,
ChIJW0ZqZ0Qb6zkR9Wdy3xrTRz8,clinic,Puja dental clinic,dental_clinic,"P9CF+H22, Boudha Rd, Gokarneshwor 44600, Nepal",27.7213583,85.3724881,1038.28,
ChIJ0bGJbAAb6zkRbkCbU3MK8qA,clinic,Jorpati Polyclinic Pvt. Ltd. Dental Unit,dental_clinic,"P9CF+P23, Kathmandu 44600, Nepal",27.7217649,85.372542,1044.41,
ChIJHbH39N8b6zkRSWLittR_65k,clinic,Samuchit Pharmacy,medical_clinic,"01 Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7287081,85.3551751,1051.44,
ChIJvR6CZ1sb6zkRNVeAZBFvTH0,clinic,Samarpan Samaj Nepal Drug/Alcohol Treatment & Rehabilitation Center,health,"Kathmandu 00977, Nepal",27.7307915,85.360727,1052.19,
ChIJhfyGHgAb6zkRrsGYwA3LQbg,clinic,Prasthan Pharmacy,medical_clinic,"P9CF+H3V, Gokarneshwor 44600, Nepal",27.7214969,85.37268050000002,1057.27,
ChIJsdnpYmEZ6zkRQ9zbjTQWwsA,clinic,Sampurna Optical House,medical_clinic,"Saraswatinagar Rd, 44602, Nepal",27.7241746,85.35163879999999,1060.18,
ChIJ8XZZTgAZ6zkR8uSn2eR6pR4,clinic,Luv Kush Dental care,dental_clinic,"P973+PVF, Kathmandu 44600, Nepal",27.7143064,85.35468259999999,1063.37,
ChIJTRhG998b6zkRTBqZs9-MwlA,clinic,Dantapur Dental Care PVT LTD,dental_clinic,"Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7291713,85.3552952,1084.62,
ChIJ0dHoHgAb6zkRLK4CrfFgJxc,clinic,SARCHINS MULTI SPECIALITY HEALTHCARE PVT.LTD,hospital,"P9J8+C27, Kathmandu 44600, Nepal",27.7309964,85.36505269999999,1111.25,
ChIJCfwd1VcZ6zkRICc6jVpMR7U,clinic,Chasham pasal -Chuchepati,store,"Chuchepati, Kathmandu 44600, Nepal",27.719601200000003,85.35058629999999,1135.14,
ChIJxYcKEi4b6zkRQ8bmBiI1lfc,clinic,Vajra Dental & Implant Centre,dental_clinic,"Kathmandu 44600, Nepal",27.7317625,85.362128,1153.52,
ChIJNWRc7Zkb6zkRmwRz8W46zls,clinic,Sherpass,medical_clinic,"P9GC+GWG, Kathmandu 44600, Nepal",27.7263026,85.3723326,1159.66,
ChIJaePIehgZ6zkRl2Tb56dyIiA,clinic,"Adwait Smile Center, Chuchepati, Chabahil",dental_clinic,"Pasang Lhamu Saalik, Kathmandu 44602, Nepal",27.7191921,85.3502891,1172.58,
ChIJZ6zjAOAb6zkRcJnOPkFCv_s,clinic,दन्त क्लिनिक,dental_clinic,"Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7301664,85.3551784,1181.23,
ChIJl2xMOvgb6zkRTLQOgoYamhg,clinic,Urban Health Promotion Center - Boudha KMC 06,medical_clinic,"P9J8+J4P, 44600, Nepal",27.7315785,85.36533949999999,1181.29,
ChIJAWBZUwAZ6zkRAlLbDBJS3ng,clinic,"Saraswotinagar ,Kathmandu",medical_clinic,"P9F2+62V, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7231185,85.350037,1187.29,
ChIJ9SHiW2MZ6zkRQYzDA8Qf4LE,clinic,Solukhumbu Dental Clinic,dental_clinic,"चुच्‍चेपाटी-७, Boudhanath Sadak, Kathmandu 44602, Nepal",27.719136,85.3501033,1191.77,
ChIJNVp2dgAb6zkR52_pUU9mZlQ,clinic,Ghatraj Dental Clinic,dental_clinic,"P9J5+VPC, Budhanilkantha 44600, Nepal",27.7320999,85.3593878,1217.09,
ChIJ70neGQAb6zkRS07haZzutvQ,clinic,Wellbeing Advisor Pvt. Ltd,medical_clinic,"P9J6+XP6, Budhanilkantha 44600, Nepal",27.7324225,85.3617606,1226.89,
ChIJyVweURUZ6zkR0W4SUaDMY0s,clinic,Community Dental Clinic (CDC Nepal),dental_clinic,"Guheswori Belly, Bridge, Kathmandu 44621, Nepal",27.7127204,85.3542071,1228.31,
ChIJnXzcgRIb6zkR4ovJ__bBtI4,clinic,Ghataraj Clinic,medical_clinic,"Unnamed Road, P9J5+VPC, बुढानीलकण्ठ 44600, Nepal",27.732185,85.35926959999999,1228.79,
ChIJjY1XHQAZ6zkR2KthkhuqIH4,clinic,Sumeru Dental Care,dental_clinic,"P89X+9WP, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7184725,85.34982769999999,1235.6,
ChIJbeKmsGUZ6zkRVkNDCNvy9UQ,clinic,Dynamic Health Care & Rehabilitation Centre,medical_clinic,"Gopi Krishna Marg, Kathmandu 44600, Nepal",27.7225723,85.3494381,1237.58,
ChIJyevjzo8Z6zkR_ANDPmAUZHI,clinic,Nawa Buddha Dental Care Pvt. Ltd,dental_clinic,"Chuchepati-6, Kathmandu 00977, Nepal",27.7187551,85.3497209,1237.94,
ChIJ117KxUQZ6zkRfCoqFckRsSA,clinic,Urban Health Promotion Center,medical_clinic,"P87W+846, Kathmandu 44600, Nepal",27.7154063,85.3511072,1256.88,
ChIJ7Q9HQ0EZ6zkRSDZV8FWkCpg,clinic,Aroma optical,medical_clinic,"bhrikuti chowck, Kathmandu 44600, Nepal",27.729999900000003,85.35363780000002,1258.7,
ChIJHSFhVAAZ6zkRuvDPUB7eViU,clinic,"Dirghayu Dental - Narayan Chowk, Kapan",dental_clinic,"KTM, Kathmandu 44600, Nepal",27.728434,85.35182379999999,1266.87,
ChIJ11qQrWYZ6zkRAgswouwHJgg,clinic,Panchayan Pharmacy,medical_clinic,"Gopi Krishna Marga, 44600, Nepal",27.7246812,85.349592,1269.32,
ChIJl85GEo8Z6zkR1rzrvCihyGo,clinic,Optic Eyes Clinic & Optical Chabahil,medical_clinic,"Kathmandu 44600, Nepal",27.7184348,85.34946029999999,1271.61,
ChIJ_ee-4mMZ6zkR7qw3D_XttSQ,clinic,Ojash Physiotherapy,medical_clinic,"P963+RPG, Kathmandu 44600, Nepal",27.712069,85.354332,1278.7,
ChIJWwQK5mob6zkR3hofzzjphMM,clinic,Sunkoshi Dental Clinic,dental_clinic,"Kathmandu 44600, Nepal",27.7221684,85.34893489999999,1283.04,
ChIJ63pYfSkZ6zkRW21CdRsw9zA,clinic,Bright vision eye care centre and optical,medical_clinic,"Opposite to Relience intetnstional college, Saraswatinagar Rd, 44600, Nepal",27.7222506,85.3488555,1291.48,
ChIJTS4MAgAZ6zkRGDQnNbKpgxM,clinic,Celebrate pharmacy,medical_clinic,"P963+QJV, Kathmandu 44600, Nepal",27.7120378,85.3540451,1298.22,
ChIJPbegKCwZ6zkRGlEDVSmBvwo,clinic,Mid Chabahil Dental Care Center,dental_clinic,"Chucchepati chowk Opposite NCC Bank, Kathmandu 44600, Nepal",27.718626300000004,85.3490523,1305.27,
ChIJv1apeMcb6zkR6e_8ZS-vkeA,clinic,श्री दिप अप्टिकल तथा अाखाँ उपचार केन्द्र्,store,"P9CG+Q39, Boudha Rd, Gokarneshwor 44600, Nepal",27.7219156,85.37523879999999,1310.33,
ChIJLbl_WlAZ6zkR3yLvhAuOkmQ,clinic,Nepal Pain Clinic Pvt.Ltd,doctor,"Kathmandu 44600, Nepal",27.7137616,85.35177689999999,1311.61,
ChIJja7CY6kZ6zkRwd7Ky1yFCLE,clinic,Abirath Enterprises,medical_clinic,"Kathmandu 00977, Nepal",27.7266981,85.35002,1313.38,
ChIJE8x4Uscb6zkRc_exjPdvoTI,clinic,संगीनी हेल्थ क्लिनिक,pharmacy,"P9FF+RXQ, Jorpati-Sundarijal Road, Gokarneshwor 44602, Nepal",27.724599,85.3749859,1332.77,
ChIJe4XDBgAb6zkRhPvQsTj55e4,clinic,iShine Opticals & Eye Care Center,medical_clinic,"P9M6+8VW, Kathmandu 44600, Nepal",27.7333743,85.3622128,1332.86,
ChIJRbmATQAb6zkRlw8IlPTeTPw,clinic,Ditoxs japanese therapy center,medical_clinic,"Chamunda Gate Road, Gokarneshwor 44600, Nepal",27.7259163,85.374498,1334.62,
ChIJY4XZVwAb6zkRTIN19p3f7yA,clinic,Gotatar,medical_clinic,"P97C+FXM, Gokarneshwor 44600, Nepal",27.7137113,85.3724198,1339.1,
ChIJS8yHNhsZ6zkRzz_-qbFKsNQ,clinic,Gunja Pharmacy,pharmacy,"sangam chowk, Kathmandu 44600, Nepal",27.714834900000003,85.3504588,1344.82,
ChIJ_egGHgAb6zkRSPqUosABvE8,clinic,Nageshwor Dental Home,dental_clinic,"P9HF+P7C, Gokarneshwor 44600, Nepal",27.7290378,85.37299329999999,1380.88,
ChIJ34_MyqAb6zkReVZpsbm6tx8,clinic,SkyNeel Dental Clinic Pvt. Ltd.,dental_clinic,"Jorpati -6, काठमाडौँ 44600, Nepal",27.7218678,85.3759753,1382.54,
ChIJQw7Qp7gb6zkRGZkPzpbCN2M,clinic,Shimazu Dental Clinic,dental_clinic,"Gokarneshwor -6, Jorpati, Kathmandu, Jorpati, Kathmandu 44600, Nepal",27.7239022,85.3758079,1393.32,
ChIJy5_AsvAb6zkRA_exA5tfZhc,clinic,Boudha Dental Care,dental_clinic,"Kathmandu 44600, Nepal",27.7126781,85.3721699,1397.3,
ChIJZVqCshkZ6zkR7Lq_ODoVeCw,clinic,New Life Health care,medical_clinic,"P972+Q2Q, Kathmandu 44600, Nepal",27.7144506,85.350105,1397.35,
ChIJpaEXxBUb6zkRWdtvWLSWOxE,clinic,New kist opticals and watch center,store,"Failka, Kathmandu 44600, Nepal",27.7339584,85.3628742,1400.56,
ChIJgwBAFFoZ6zkR389i-qgrfUg,clinic,Mental Treatment Rehabilitation Center,medical_clinic,"P88X+R9V, जोरपाटी सडक, Kathmandu 44600, Nepal",27.717112,85.3484179,1413.48,
ChIJlZdGBgAZ6zkRIklyXR_kMNk,clinic,Bishal eye clinic and chasma Ghar,medical_clinic,"P88X+J9H, Kathmandu 44600, Nepal",27.7165662,85.3484943,1428.08,
ChIJcRqtxwwZ6zkRcerSj407ruY,clinic,Om Samyag Dental Clinic,dental_clinic,"P87X+PV8, Tusal Marg, Kathmandu 44600, Nepal",27.7142795,85.3496936,1441.63,
ChIJIf3kHgAb6zkRPaouwba0fMA,clinic,Radha-Krishana OPtical & Eye Clinic,medical_clinic,"Near Brindavan Resort and Restaurant krishana pranami temple, Kathmandu 44600, Nepal",27.7160514,85.3755395,1464.38,
ChIJQ33VJ2UZ6zkRTeBhxI4jmg4,clinic,H Everest Dental Clinic Pvt.Ltd.,dental_clinic,"Opposite Medicare Hospital, चाबहिल मार्ग, Kathmandu 44602, Nepal",27.7187312,85.3471629,1484.3,
ChIJlYMi-SUb6zkR86ghKNcFmIw,college,Master of Buddhism and Peace Studies (MBPS),university,"P9C7+92J, Boudha Rd, Kathmandu 6, Nepal",27.7209694,85.36251899999999,73.73,
ChIJrYfpRdob6zkRP4qqc3ccHwI,college,Stupa Language & Computer Institute,university,"P9C6+6PF, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7205637,85.36179949999999,92.92,
ChIJgV1zh2Yb6zkROpV5J5iGiMc,college,尼泊尔胜观静心小院 ShengGuan Mindful Peace Yard,non_profit_organization,"Nepal, Kathmandu, NP 加德满都 P9C6+XC8邮政编码: 44600",27.7223888,85.3610738,140.01,
ChIJrR1nJw8b6zkRwdpUwe47Gf0,college,Kumari Engineering College,university,"Amitava Buddha Marg, Tushal Tushal-Mahankal Road, Boudha Post Box 10556, काठमाडौँ 44600, Nepal",27.7223098,85.3594107,269.15,
ChIJC0X8otkb6zkRF9swzXF3icQ,college,Xavier International College (Bachelor & Master Degree),university,"P995+XMM, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7208437,85.3588288,312.21,
ChIJ5Y6LAMcb6zkR057Et6Lt9xg,college,Kumari English Boarding School / KEBS College,university,"P9C5+WHR, Boudha Rd, Kathmandu 44600, Nepal",27.7223573,85.358897,318.25,
ChIJ0RkJf9sb6zkRQUeFBaBY7jo,college,Ka-Nying Shedrub Ling Monastery,place_of_worship,"Seto Gompa, 1 Seto Gompa Marg, Kathmandu 44600, Nepal",27.7242089,85.3628421,325.78,
ChIJ6YOXftsb6zkRsWLKdh-INxo,college,Rangjung Yeshe Institute राङ्जुङ् बौद्ध विद्यापीठ,university,"Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7240396,85.363492,331.87,
ChIJD-hVMTwb6zkRAz3IyvfLK1M,college,"Boudha, Pipalbot",university,"P9CC+XPR, Chamunda Gate Road, Kathmandu 44600, Nepal",27.7202821,85.3651881,342.63,
ChIJA0SnmlUb6zkRiMuoqgW2Mdc,college,Dharmachakra Library of Rangjung Yeshe Institute,university,"P9F6+HVF, Kathmandu 44600, Nepal",27.7247464,85.36190909999999,373.23,
ChIJRbXe2N8b6zkRtztMGE7UR7s,college,Balche chok,university,"P9F7+FVH, Kathmandu 44600, Nepal",27.7236869,85.36474319999999,375.98,
ChIJe26XR8Ub6zkRVwlzMdP1ZXg,college,Ages Graded English HSS/College,university,"P998+XCV, Boudha Rd, Gokarneshwor 44600, Nepal",27.7199867,85.36605259999999,433.85,
ChIJ9bEJ6Gkb6zkR3p705Rt_pRk,college,Naaya aayam,university,"P9C8+CRG, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7210538,85.36708259999999,507.58,
ChIJnbflB5kb6zkRUK9rGvnl45U,college,Royalty College,university,"Jorpati Gokarneshwar 06, Kathmandu 44600, Nepal",27.718941,85.3666829,540.47,
ChIJD1LNCNgb6zkRzYuGjr_B2gU,college,Kumari college,university,"P994+JR8 Tusal, Kathmandu 44600, Nepal",27.719037900000004,85.3570878,544.54,
ChIJBwxLNf4b6zkRw-7PjB9WH2I,college,Arunima college,university,"P985+VG8, Kumarigal Naya Marga, Kathmandu 44600, Nepal",27.7171596,85.3588413,560.63,
ChIJ19rcHAAb6zkReSil0o0h3uI,college,"Nepal Akshaya College, Mahakal",university,"P9G5+GX3, Kathmandu 44600, Nepal",27.7264671,85.3599342,598.07,
ChIJTwkXW8Qb6zkR814aCorvnFw,college,Samata College,university,"P9F9+364, जोरपाटी सडक, Kathmandu 44602, Nepal",27.7226273,85.3680661,618.5,
